session_number,animal_id,weight_kg,gestation,breed,feeding,age,productive_state,sample_index,elapsed_time_min,timestamp_ms,pastando,rumiando,source_mode,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,methane,ref_temperature_c,ref_humidity_rh,fig_temperature_c,fig_humidity_rh
07,155,,no,,,,si,41,0.1,1778855656830,si,,ble,-6709,-2397,1143,1469,-935,745,279,26.5221,48.4260,28.8853,45.0416
07,155,,no,,,,si,42,0.1,1778855656934,si,,ble,-7307,-1255,896,311,2951,-985,281,26.4660,48.3925,28.8987,44.8859
07,155,,no,,,,si,43,0.1,1778855657099,si,,ble,-7009,4261,1216,2412,1356,-482,279,26.5782,48.3055,28.8987,44.9516
07,155,,no,,,,si,44,0.1,1778855657129,si,,ble,-8906,1323,995,137,1968,-53,279,26.5915,48.2689,28.7999,44.8508
07,155,,no,,,,si,45,0.1,1778855657234,si,,ble,-9337,642,1109,-1028,-295,-69,279,26.6476,48.4703,28.7999,44.8875
07,155,,no,,,,si,46,0.1,1778855657324,si,,ble,-9130,1742,468,437,-1727,1409,278,26.6609,48.3162,28.8586,44.8447
07,155,,no,,,,si,47,0.1,1778855657431,si,,ble,-7764,2286,386,1672,-845,1126,278,26.5061,48.2826,28.7999,44.8234
07,155,,no,,,,si,48,0.1,1778855657534,si,,ble,-6949,378,2228,-795,-3898,337,277,26.6476,48.2109,28.8720,44.9088
07,155,,no,,,,si,49,0.1,1778855657626,si,,ble,-8797,-161,-11,466,3810,-1804,276,26.6342,48.2338,28.8720,44.9500
07,155,,no,,,,si,50,0.1,1778855657729,si,,ble,-7363,3134,1476,3297,-85,68,277,26.5915,48.1407,28.8987,44.8493
07,155,,no,,,,si,51,0.1,1778855657833,si,,ble,-8614,939,130,-1423,31,-274,275,26.5782,48.0735,28.7999,44.8600
07,155,,no,,,,si,52,0.1,1778855657942,si,,ble,-5646,9,-2256,-3714,1549,-2247,276,26.6476,48.1865,28.8399,44.7898
07,155,,no,,,,si,53,0.1,1778855658108,si,,ble,-9275,-1129,-4706,-2278,9225,-2616,275,26.5915,48.0095,28.7839,44.8356
07,155,,no,,,,si,54,0.1,1778855658133,si,,ble,-13548,1911,2118,5756,4319,-22,275,26.6342,48.0415,28.7572,44.8447
07,155,,no,,,,si,55,0.1,1778855658225,si,,ble,-10935,1624,-1300,-622,431,674,275,26.6049,47.9988,28.8720,44.8966
07,155,,no,,,,si,56,0.1,1778855658329,si,,ble,-9474,308,-518,-468,-4626,2823,274,26.6609,47.9805,28.7999,44.8127
07,155,,no,,,,si,57,0.1,1778855658433,si,,ble,-4129,-2425,-4557,-696,-8905,1860,273,26.6182,47.8721,28.7999,44.8234
07,155,,no,,,,si,58,0.1,1778855658538,si,,ble,-6410,-2179,-2988,-1679,2433,-2061,274,26.5621,47.8523,28.7572,44.7135
07,155,,no,,,,si,59,0.1,1778855658629,si,,ble,-6970,2185,-1396,1463,918,-2614,273,26.5221,47.6799,28.7839,44.6677
07,155,,no,,,,si,60,0.1,1778855658735,si,,ble,-9176,1769,246,-37,76,18,272,26.5488,47.6432,28.8720,44.7135
07,155,,no,,,,si,61,0.1,1778855658839,si,,ble,-9329,-350,-117,-742,-2727,1809,272,26.5221,47.7028,28.8720,44.7944
07,155,,no,,,,si,62,0.1,1778855658930,si,,ble,-8012,470,-4029,-2487,-3869,1276,272,26.5782,47.6616,28.7999,44.6677
07,155,,no,,,,si,63,0.1,1778855659111,si,,ble,-6260,-583,278,740,-4426,187,272,26.6342,47.6295,28.8586,44.6860
07,155,,no,,,,si,64,0.1,1778855659142,si,,ble,-7060,-352,1696,1618,-2762,43,270,26.4366,47.5380,28.7839,44.6677
07,155,,no,,,,si,65,0.1,1778855659229,si,,ble,-7461,-548,1128,780,1360,224,270,26.6342,47.5273,28.7999,44.6174
07,155,,no,,,,si,66,0.1,1778855659335,si,,ble,-10671,2664,-22,1306,-448,1064,269,26.6182,47.5639,28.7572,44.6113
07,155,,no,,,,si,67,0.1,1778855659427,si,,ble,-9384,2440,274,-896,-565,-39,268,26.6049,47.4861,28.8399,44.5029
07,155,,no,,,,si,68,0.1,1778855659529,si,,ble,-5829,1252,-2574,-6803,1569,-3440,268,26.5621,47.4784,28.7839,44.6159
07,155,,no,,,,si,69,0.1,1778855659634,si,,ble,-12706,-1984,-885,-1347,5657,-4587,268,26.6930,47.5731,28.9147,44.5121
07,155,,no,,,,si,70,0.1,1778855659724,si,,ble,-11535,672,-1091,-2546,5848,-2007,267,26.6182,47.5105,28.7999,44.5655
07,155,,no,,,,si,71,0.1,1778855659828,si,,ble,-7835,223,-3443,-6156,2399,-2327,267,26.5915,47.4052,28.7999,44.4984
07,155,,no,,,,si,72,0.1,1778855659934,si,,ble,-7795,-1868,-843,-3166,-1060,-63,266,26.6049,47.5364,28.7705,44.5212
07,155,,no,,,,si,73,0.1,1778855660102,si,,ble,-7786,291,-2319,-167,-3514,2046,267,26.5354,47.4632,28.8132,44.4373
07,155,,no,,,,si,74,0.1,1778855660129,si,,ble,-7896,580,-4254,-602,-5801,2786,265,26.5061,47.4723,28.8720,44.4297
07,155,,no,,,,si,75,0.1,1778855660234,si,,ble,-5587,-2075,-2446,-4036,-275,1509,265,26.5915,47.4693,28.8586,44.4419
07,155,,no,,,,si,76,0.1,1778855660324,si,,ble,-9123,2087,-2148,-409,2610,-1178,264,26.6609,47.3762,28.7839,44.4739
07,155,,no,,,,si,77,0.1,1778855660429,si,,ble,-7953,68,-1583,-5896,1859,-2101,262,26.5621,47.4281,28.7999,44.3961
07,155,,no,,,,si,78,0.1,1778855660535,si,,ble,-9149,-1343,-931,-2595,494,-1808,262,26.6049,47.5364,28.8399,44.4923
07,155,,no,,,,si,79,0.1,1778855660627,si,,ble,-10427,-2097,806,1582,-1116,-391,263,26.5915,47.5731,28.8853,44.4190
07,155,,no,,,,si,80,0.1,1778855660729,si,,ble,-10224,-1646,-991,2201,-3957,246,262,26.5221,47.5105,28.7999,44.4099
07,155,,no,,,,si,81,0.1,1778855660834,si,,ble,-9771,155,-1771,971,-6112,1869,262,26.6770,47.5456,28.8266,44.4251
07,155,,no,,,,si,82,0.1,1778855660923,si,,ble,-6020,-2460,-1117,1321,-3214,-493,260,26.5621,47.4540,28.8132,44.3977
07,155,,no,,,,si,83,0.1,1778855661106,si,,ble,-5171,254,1836,-985,2009,-717,261,26.6049,47.4083,28.7572,44.4938
07,155,,no,,,,si,84,0.1,1778855661135,si,,ble,-7062,4105,1612,1788,-707,411,259,26.5782,47.4556,28.8132,44.1901
07,155,,no,,,,si,85,0.1,1778855661225,si,,ble,-7532,404,1033,-3079,1041,-1127,260,26.5621,47.4784,28.8586,44.4022
07,155,,no,,,,si,86,0.1,1778855661331,si,,ble,-12576,1541,-929,1215,4830,-2699,259,26.5488,47.4647,28.7999,44.3564
07,155,,no,,,,si,87,0.1,1778855661433,si,,ble,-9772,-1004,-402,1698,2295,2693,257,26.5621,47.3228,28.8266,44.4114
07,155,,no,,,,si,88,0.1,1778855661523,si,,ble,-7379,948,-1352,-2535,874,2795,257,26.6049,47.4327,28.7438,44.2222
07,155,,no,,,,si,89,0.1,1778855661629,si,,ble,-5820,-3482,-271,-3076,-1752,-740,258,26.6182,47.3823,28.7999,44.1627
07,155,,no,,,,si,90,0.1,1778855661733,si,,ble,-6613,-1802,-1025,2765,-2102,617,258,26.6476,47.4372,28.8720,44.1962
07,155,,no,,,,si,91,0.2,1778855661824,si,,ble,-6662,-3271,-1360,579,2421,-1057,256,26.6476,47.4266,28.9414,44.1413
07,155,,no,,,,si,92,0.2,1778855661929,si,,ble,-9462,931,-636,7045,1219,-972,257,26.6476,47.4647,28.7438,44.1413
07,155,,no,,,,si,93,0.2,1778855662110,si,,ble,-9328,527,-121,1007,-3855,987,257,26.6476,47.5151,28.8266,44.1779
07,155,,no,,,,si,94,0.2,1778855662124,si,,ble,-5104,-2639,-2050,-963,183,-304,256,26.5782,47.4815,28.9414,44.2451
07,155,,no,,,,si,95,0.2,1778855662228,si,,ble,-8893,212,-1770,4019,2337,-1486,256,26.5782,47.4418,28.8853,44.3153
07,155,,no,,,,si,96,0.2,1778855662335,si,,ble,-9535,3125,197,3338,1888,285,256,26.5915,47.4449,28.8132,44.1901
07,155,,no,,,,si,97,0.2,1778855662428,si,,ble,-9550,1406,-865,-2923,-1546,1628,256,26.6476,47.4907,28.7572,44.1444
07,155,,no,,,,si,98,0.2,1778855662529,si,,ble,-9721,1603,-497,-1218,-3018,2560,255,26.5915,47.6112,28.8987,44.1230
07,155,,no,,,,si,99,0.2,1778855662633,si,,ble,-9265,-1302,-861,138,-5210,1988,256,26.5915,47.5334,28.8266,44.1535
07,155,,no,,,,si,100,0.2,1778855662725,si,,ble,-4954,-1255,623,-1314,-1327,1786,257,26.4927,47.5456,28.8266,44.1138
07,155,,no,,,,si,101,0.2,1778855662828,si,,ble,-6449,153,3046,-1594,2832,-199,257,26.6770,47.5456,28.9147,44.1398
07,155,,no,,,,si,102,0.2,1778855662934,si,,ble,-6236,1928,2600,709,217,-742,257,26.6342,47.5776,28.8266,44.2054
07,155,,no,,,,si,103,0.2,1778855663104,si,,ble,-8169,-209,407,868,1510,327,257,26.6342,47.5654,28.8853,44.1489
07,155,,no,,,,si,104,0.2,1778855663129,si,,ble,-8265,849,857,203,6404,-947,258,26.6182,47.6524,28.7144,44.0360
07,155,,no,,,,si,105,0.2,1778855663235,si,,ble,-9092,85,-885,-4593,1015,-5658,258,26.5915,47.7394,28.9147,44.0345
07,155,,no,,,,si,106,0.2,1778855663324,si,,ble,-7639,-1881,-611,1437,1833,-2292,258,26.6182,47.6661,28.8853,44.0955
07,155,,no,,,,si,107,0.2,1778855663430,si,,ble,-8017,-2046,-401,1410,-779,-286,260,26.6049,47.8202,28.7705,44.1077
07,155,,no,,,,si,108,0.2,1778855663540,si,,ble,-7836,1585,-1461,2050,-2104,958,259,26.6770,47.9072,28.8720,44.1459
07,155,,no,,,,si,109,0.2,1778855663643,si,,ble,-8918,183,-926,-452,-3563,1307,260,26.6342,47.8752,28.8266,44.1413
07,155,,no,,,,si,110,0.2,1778855663730,si,,ble,-6377,-2195,-337,-1514,-2299,1327,259,26.6609,47.9805,28.8853,44.1215
07,155,,no,,,,si,111,0.2,1778855663836,si,,ble,-6968,-1710,415,91,1492,56,259,26.5915,47.8706,28.9147,44.2405
07,155,,no,,,,si,112,0.2,1778855663924,si,,ble,-7654,1024,1154,2452,1091,336,259,26.5915,47.9988,28.8399,44.1672
07,155,,no,,,,si,113,0.2,1778855664108,si,,ble,-9887,103,1021,1552,884,636,260,26.5782,47.9210,28.7999,44.2542
07,155,,no,,,,si,114,0.2,1778855664139,si,,ble,-9139,456,3045,5895,-124,-156,259,26.6609,48.0186,28.8266,44.1642
07,155,,no,,,,si,115,0.2,1778855664227,si,,ble,-8904,-2067,-451,2374,-2232,2836,260,26.6609,48.0964,28.7999,44.0864
07,155,,no,,,,si,116,0.2,1778855664334,si,,ble,-7806,-376,-220,3384,944,-125,259,26.6342,48.1193,28.8586,44.1047
07,155,,no,,,,si,117,0.2,1778855664436,si,,ble,-7920,-1064,29,3058,1164,-1521,260,26.7197,48.0400,28.8586,44.1444
07,155,,no,,,,si,118,0.2,1778855664524,si,,ble,-7049,-54,445,1714,-446,-1079,261,26.7197,48.1453,28.8853,44.0955
07,155,,no,,,,si,119,0.2,1778855664630,si,,ble,-7562,-272,725,2321,-2193,-919,260,26.7197,48.2200,28.8586,43.9887
07,155,,no,,,,si,120,0.2,1778855664739,si,,ble,-7406,183,-1388,3052,-819,-1544,260,26.6182,48.0919,28.8720,44.0162
07,155,,no,,,,si,121,0.2,1778855664848,si,,ble,-6722,2652,-1758,2366,1797,-212,260,26.6476,48.3146,28.8132,44.0620
07,155,,no,,,,si,122,0.2,1778855664932,si,,ble,-9125,3747,317,-1008,1841,385,261,26.7063,48.3482,28.8586,44.1184
07,155,,no,,,,si,123,0.2,1778855665118,si,,ble,-10003,2380,-36,1027,963,1979,262,26.7491,48.4428,28.8399,44.0909
07,155,,no,,,,si,124,0.2,1778855665124,si,,ble,-8141,-883,-815,-4494,-117,-294,262,26.6770,48.4993,28.8399,44.0116
07,155,,no,,,,si,125,0.2,1778855665229,si,,ble,-7992,-118,-1781,212,-1579,1194,263,26.7197,48.6580,28.8720,44.0406
07,155,,no,,,,si,126,0.2,1778855665342,si,,ble,-5949,-342,-2118,-131,4933,174,263,26.6930,48.6687,28.8399,44.0909
07,155,,no,,,,si,127,0.2,1778855665428,si,,ble,-9173,-3,1377,2403,178,90,263,26.7063,48.6442,28.8132,44.1138
07,155,,no,,,,si,128,0.2,1778855665530,si,,ble,-11444,1409,1739,-982,-3637,-1339,265,26.6770,48.7312,28.8853,44.1215
07,155,,no,,,,si,129,0.2,1778855665637,si,,ble,-9004,479,-809,2569,-3371,1205,265,26.7624,48.7953,28.8266,44.1138
07,155,,no,,,,si,130,0.2,1778855665727,si,,ble,-6505,1636,-1068,2205,-3131,3386,266,26.6342,48.8045,28.8132,43.9948
07,155,,no,,,,si,131,0.2,1778855665831,si,,ble,-6615,1122,389,2164,710,470,266,26.7197,48.8914,28.8132,44.0757
07,155,,no,,,,si,132,0.2,1778855665950,si,,ble,-8988,681,-384,-1259,4992,636,266,26.7758,48.9250,28.8720,44.1581
07,155,,no,,,,si,133,0.2,1778855666101,si,,ble,-8341,857,626,-919,3795,-2321,266,26.6609,48.8457,28.8399,44.0391
07,155,,no,,,,si,134,0.2,1778855666140,si,,ble,-8291,1160,-175,795,1718,253,266,26.7491,48.9067,28.8720,44.2496
07,155,,no,,,,si,135,0.2,1778855666236,si,,ble,-10625,3204,1197,3365,-3057,-938,267,26.7891,48.9250,28.7572,44.0162
07,155,,no,,,,si,136,0.2,1778855666327,si,,ble,-7236,-750,-3072,-2837,-5804,-682,269,26.7758,48.9509,28.7572,44.2100
07,155,,no,,,,si,137,0.2,1778855666433,si,,ble,-4451,1766,-527,76,264,-2106,267,26.6342,48.9570,28.7438,44.1184
07,155,,no,,,,si,138,0.2,1778855666543,si,,ble,-10304,-2318,784,-715,-797,-1206,269,26.6049,48.9143,28.7999,44.0986
07,155,,no,,,,si,139,0.2,1778855666623,si,,ble,-6961,1294,383,5400,-4263,2596,270,26.7330,48.9189,28.7572,44.1077
07,155,,no,,,,si,140,0.2,1778855666736,si,,ble,-5586,-150,-2661,-4347,2082,-988,271,26.6770,48.9891,28.7438,44.2084
07,155,,no,,,,si,141,0.2,1778855666836,si,,ble,-7819,1177,-2929,-1697,8878,-4018,269,26.7063,48.8884,28.7705,44.2100
07,155,,no,,,,si,142,0.2,1778855666947,si,,ble,-11230,-440,4932,1223,1980,-817,272,26.7063,49.0196,28.7572,44.1581
07,155,,no,,,,si,143,0.2,1778855667103,si,,ble,-11338,2292,135,3731,-5302,5051,271,26.6476,48.8930,28.8132,44.1901
07,155,,no,,,,si,144,0.2,1778855667137,si,,ble,-7280,-2701,-2745,-1804,-5370,1740,272,26.8612,48.9372,28.6717,44.1733
07,155,,no,,,,si,145,0.2,1778855667225,si,,ble,-3917,878,410,4167,-2462,1730,272,26.6049,48.9281,28.7839,44.1871
07,155,,no,,,,si,146,0.2,1778855667335,si,,ble,-6306,-401,1102,-1442,4777,-1241,273,26.8051,48.9281,28.6583,44.0574
07,155,,no,,,,si,147,0.2,1778855667434,si,,ble,-8752,-465,558,3348,-243,-651,274,26.6476,48.8930,28.7438,44.1947
07,155,,no,,,,si,148,0.2,1778855667525,si,,ble,-10406,5045,2703,2870,878,1967,274,26.6609,48.8457,28.6717,44.2512
07,155,,no,,,,si,149,0.2,1778855667630,si,,ble,-5158,133,-2821,874,-29,-603,274,26.6609,48.8960,28.7438,44.1947
07,155,,no,,,,si,150,0.3,1778855667745,si,,ble,-11381,1496,5969,-1570,-1186,-4316,274,26.6476,48.8182,NaN,NaN
07,155,,no,,,,si,151,0.3,1778855667823,si,,ble,-5255,-89,-1563,3191,-1618,-966,275,26.6049,48.7861,28.6583,44.2771
07,155,,no,,,,si,152,0.3,1778855667930,si,,ble,-4102,-716,297,2316,4849,-664,275,26.7063,48.8136,28.7572,44.1962
07,155,,no,,,,si,153,0.3,1778855668099,si,,ble,-9468,-1371,1006,2601,2373,-284,275,26.7491,48.9204,NaN,NaN
07,155,,no,,,,si,154,0.3,1778855668151,si,,ble,-8576,870,-360,4850,-225,1487,275,26.6476,48.7144,28.7999,44.1871
07,155,,no,,,,si,155,0.3,1778855668229,si,,ble,-9023,199,-76,1499,-1927,46,275,26.7330,48.7373,NaN,NaN
07,155,,no,,,,si,156,0.3,1778855668336,si,,ble,-8341,-709,247,2536,-2361,220,275,26.7197,48.6580,28.7705,44.2374
07,155,,no,,,,si,157,0.3,1778855668442,si,,ble,-6578,338,-1236,1597,-3734,94,274,26.6930,48.6412,28.7572,44.2359
07,155,,no,,,,si,158,0.3,1778855668534,si,,ble,-6609,-2560,-1614,-1689,4107,-1419,274,26.6609,48.6763,28.7278,44.3748
07,155,,no,,,,si,159,0.3,1778855668637,si,,ble,-9375,1056,-2011,5777,4235,773,276,26.7197,48.6320,28.7144,44.2695
07,155,,no,,,,si,160,0.3,1778855668726,si,,ble,-9965,4301,-891,1255,2947,802,275,26.7063,48.6687,28.6877,44.2405
07,155,,no,,,,si,161,0.3,1778855668835,si,,ble,-9274,-1939,-929,-4574,-1324,-598,276,26.6476,48.6625,NaN,NaN
07,155,,no,,,,si,162,0.3,1778855668948,si,,ble,-8922,34,-1968,-931,-4261,-287,275,26.7491,48.6763,28.7278,44.2191
07,155,,no,,,,si,163,0.3,1778855669105,si,,ble,-855,532,1582,2568,-9912,1334,274,26.6609,48.6503,28.7011,44.1138
07,155,,no,,,,si,164,0.3,1778855669135,si,,ble,-3290,-472,-1296,-1951,1433,1260,274,26.6609,48.6503,28.6717,44.2908
07,155,,no,,,,si,165,0.3,1778855669239,si,,ble,-11926,-1198,-1144,-714,2457,-1037,274,26.7197,48.7099,28.6156,44.2191
07,155,,no,,,,si,166,0.3,1778855669331,si,,ble,-12889,4923,2430,2697,1507,-317,274,26.6609,48.6000,28.7011,44.2557
07,155,,no,,,,si,167,0.3,1778855669435,si,,ble,-8226,-1713,-992,-5444,3135,707,274,26.6182,48.5573,28.6023,44.1642
07,155,,no,,,,si,168,0.3,1778855669543,si,,ble,-10032,1831,2903,2157,-4639,3966,274,26.6930,48.6183,28.7839,44.0574
07,155,,no,,,,si,169,0.3,1778855669643,si,,ble,-6141,-881,-5028,-4071,-5556,814,274,26.5488,48.7007,28.5595,44.2771
07,155,,no,,,,si,170,0.3,1778855669731,si,,ble,-4088,79,1275,1768,2242,203,274,26.5782,48.6671,28.6450,44.2741
07,155,,no,,,,si,171,0.3,1778855669836,si,,ble,-8566,661,447,6148,-281,3883,273,26.6049,48.7221,28.5889,44.1367
07,155,,no,,,,si,172,0.3,1778855669949,si,,ble,-8485,6498,2521,1370,-2104,4426,273,NaN,NaN,28.6316,44.1688
07,155,,no,,,,si,173,0.3,1778855670113,si,,ble,-6134,-420,2446,-1987,69,445,272,26.6342,48.8151,28.6316,44.2084
07,155,,no,,,,si,174,0.3,1778855670145,si,,ble,-7651,2908,1097,2293,1413,-180,272,26.5488,48.7785,28.6316,44.1550
07,155,,no,,,,si,175,0.3,1778855670243,si,,ble,-7936,2751,598,3266,3908,-1293,271,26.7063,48.8273,28.6450,44.2741
07,155,,no,,,,si,176,0.3,1778855670331,si,,ble,-10110,4238,106,-5508,4705,-6222,271,26.6476,48.8685,28.5889,44.2145
07,155,,no,,,,si,177,0.3,1778855670439,si,,ble,-9261,-5873,1046,-200,1533,-6226,271,26.6476,49.0883,28.6450,44.3015
07,155,,no,,,,si,178,0.3,1778855670541,si,,ble,-8747,4191,-2898,8893,82,1764,270,26.6770,49.1569,28.6023,44.2451
07,155,,no,,,,si,179,0.3,1778855670634,si,,ble,-11687,1179,-3360,-1078,-2469,181,268,26.6609,49.1402,28.6450,44.3244
07,155,,no,,,,si,180,0.3,1778855670743,si,,ble,-6773,368,-2415,-2179,445,144,269,26.5782,49.4270,28.6877,44.3183
07,155,,no,,,,si,181,0.3,1778855670846,si,,ble,-10093,-1646,-2679,-2994,3213,-905,269,26.5915,49.5064,28.5756,44.2405
07,155,,no,,,,si,182,0.3,1778855670940,si,,ble,-8201,1865,-1490,1127,2024,499,269,26.6182,49.6254,28.6023,44.2954
07,155,,no,,,,si,183,0.3,1778855671104,si,,ble,-13206,827,2516,112,-2565,-1583,268,26.5915,49.9046,28.6583,44.1856
07,155,,no,,,,si,184,0.3,1778855671151,si,,ble,-10884,2021,-7411,-2606,-3220,2189,267,26.6770,50.0862,28.5595,44.3153
07,155,,no,,,,si,185,0.3,1778855671233,si,,ble,-3852,-1594,-1936,-3384,406,957,267,26.6930,50.1778,28.5595,44.1993
07,155,,no,,,,si,186,0.3,1778855671338,si,,ble,-8605,-1892,640,3384,-55,1396,266,26.6182,50.2571,28.6156,44.2054
07,155,,no,,,,si,187,0.3,1778855671428,si,,ble,-8772,3408,-1787,6124,-5357,3464,266,26.6476,50.2876,28.5889,44.1367
07,155,,no,,,,si,188,0.3,1778855671532,si,,ble,-4840,-1238,-352,-4098,-2656,1145,264,26.6182,50.3883,28.6156,44.2451
07,155,,no,,,,si,189,0.3,1778855671635,si,,ble,-6747,-657,131,3390,3685,-410,264,26.6770,50.3304,28.5889,44.1230
07,155,,no,,,,si,190,0.3,1778855671742,si,,ble,-8206,4956,-326,3549,3544,-1043,263,26.6770,50.4707,28.5756,44.2924
07,155,,no,,,,si,191,0.3,1778855671831,si,,ble,-12009,1854,779,-1713,1282,-2851,265,26.6342,50.4906,28.5462,44.3137
