session_number,animal_id,weight_kg,gestation,breed,feeding,age,productive_state,sample_index,elapsed_time_min,timestamp_ms,pastando,rumiando,source_mode,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,methane,ref_temperature_c,ref_humidity_rh,fig_temperature_c,fig_humidity_rh
08,155,,no,,,,si,22,0.0,1778860058415,si,,ble,-6059,1593,-2736,-2158,-4373,1427,642,20.7435,68.5039,21.6995,63.2395
08,155,,no,,,,si,23,0.0,1778860058580,si,,ble,-8194,-521,-777,-3376,4558,-2532,641,20.6741,68.4901,21.6594,63.2883
08,155,,no,,,,si,24,0.0,1778860058610,si,,ble,-6697,-1582,-1754,-3952,4201,-3128,638,20.6874,68.4932,21.6300,63.2258
08,155,,no,,,,si,25,0.0,1778860058715,si,,ble,-11106,-741,-722,391,3592,-1870,637,20.6874,68.6274,21.6995,63.3722
08,155,,no,,,,si,26,0.0,1778860058806,si,,ble,-9661,1417,-454,2151,302,2742,636,20.6313,68.6259,21.6995,63.2853
08,155,,no,,,,si,27,0.0,1778860058909,si,,ble,-6456,858,-2752,-4288,-4267,494,635,20.7729,68.6030,21.6728,63.2898
08,155,,no,,,,si,28,0.0,1778860059000,si,,ble,-11263,-4570,-1095,-3485,-6304,-538,634,20.7301,68.6259,21.6728,63.3799
08,155,,no,,,,si,29,0.0,1778860059105,si,,ble,-3570,-776,-1221,6155,3992,48,631,20.7008,68.7541,21.7582,63.3402
08,155,,no,,,,si,30,0.1,1778860059214,si,,ble,-4224,917,-787,1366,3871,-991,632,20.7168,68.8518,21.6995,63.4165
08,155,,no,,,,si,31,0.1,1778860059316,si,,ble,-8724,-1389,229,-3271,1628,-940,627,20.6741,68.7999,21.6995,63.3936
08,155,,no,,,,si,32,0.1,1778860059422,si,,ble,-12019,-1749,-325,2356,2431,252,626,20.7862,68.8457,21.7582,63.4043
08,155,,no,,,,si,33,0.1,1778860059586,si,,ble,-8696,2044,-764,-1587,-4788,1450,628,20.7435,68.8365,21.7582,63.3722
08,155,,no,,,,si,34,0.1,1778860059615,si,,ble,-7838,110,-2714,-4944,-7890,1581,624,20.7168,68.7999,21.6861,63.4257
08,155,,no,,,,si,35,0.1,1778860059705,si,,ble,-1857,-2161,-2070,-262,9056,-1398,622,20.7435,68.8975,21.6167,63.5187
08,155,,no,,,,si,36,0.1,1778860059810,si,,ble,-15666,1229,-4143,3750,5369,858,620,20.7008,68.9097,21.5740,63.4455
08,155,,no,,,,si,37,0.1,1778860059915,si,,ble,-8460,2574,-2932,-2382,3137,765,619,20.6874,68.8563,21.6861,63.4455
08,155,,no,,,,si,38,0.1,1778860060021,si,,ble,-5598,-523,-4243,-11230,4926,-2934,617,20.6741,68.9021,21.7449,63.4028
08,155,,no,,,,si,39,0.1,1778860060110,si,,ble,-4856,-3858,-4580,-2980,1065,-2484,617,20.6874,68.9158,21.7449,63.4684
08,155,,no,,,,si,40,0.1,1778860060216,si,,ble,-14581,-2796,-2381,5833,3256,-325,614,20.6741,68.9464,21.6594,63.4730
08,155,,no,,,,si,41,0.1,1778860060306,si,,ble,-10560,1660,-502,2220,-3013,1329,612,20.6313,68.9982,21.6995,63.4592
08,155,,no,,,,si,42,0.1,1778860060410,si,,ble,-7458,-2683,-1713,-2517,-8511,-1116,612,20.7435,69.0242,21.6861,63.4455
08,155,,no,,,,si,43,0.1,1778860060592,si,,ble,-6324,-534,-8121,-6972,-6264,-1350,609,20.7008,68.8975,21.6434,63.5813
08,155,,no,,,,si,44,0.1,1778860060623,si,,ble,-319,-536,-4758,2598,2899,1739,607,20.7168,68.9555,21.6167,63.5630
08,155,,no,,,,si,45,0.1,1778860060711,si,,ble,-32756,4121,-2245,32764,-5192,7862,605,20.8129,69.0059,21.7182,63.5950
08,155,,no,,,,si,46,0.1,1778860060816,si,,ble,-14856,1226,-935,-4178,-1762,5069,602,20.6607,68.9647,21.6434,63.5233
08,155,,no,,,,si,47,0.1,1778860060907,si,,ble,-5267,-3685,-5219,-641,-4459,836,601,20.7168,69.0288,21.7876,63.5737
08,155,,no,,,,si,48,0.1,1778860061011,si,,ble,-11641,627,679,4362,3521,-859,600,20.7435,68.9387,21.6861,63.6545
08,155,,no,,,,si,49,0.1,1778860061129,si,,ble,-7271,-1270,-743,-2004,2034,-635,597,20.7008,68.8884,21.6594,63.5401
08,155,,no,,,,si,50,0.1,1778860061229,si,,ble,-8999,-326,-3093,763,2399,-2472,594,20.6607,68.9204,21.6728,63.5630
08,155,,no,,,,si,51,0.1,1778860061314,si,,ble,-9473,1447,-1491,3320,-1296,-1622,596,20.7008,68.9296,NaN,NaN
08,155,,no,,,,si,52,0.1,1778860061418,si,,ble,-6286,-49,-2912,-3502,-2624,138,592,20.6741,68.9143,21.6861,63.5676
08,155,,no,,,,si,53,0.1,1778860061583,si,,ble,-7602,-1115,-3513,1756,-1841,3364,590,20.7435,69.0028,21.6728,63.5630
08,155,,no,,,,si,54,0.1,1778860061615,si,,ble,-4721,756,-2519,99,3369,1639,587,20.6607,68.9937,21.6594,63.6271
08,155,,no,,,,si,55,0.1,1778860061718,si,,ble,-9433,1007,447,840,-1037,-605,585,20.7996,68.9738,21.7449,63.6103
08,155,,no,,,,si,56,0.1,1778860061824,si,,ble,-9059,2603,-1445,2255,-2782,1749,582,20.7435,68.8777,21.8143,63.6133
08,155,,no,,,,si,57,0.1,1778860061913,si,,ble,-9065,-1377,-3138,-7893,-5282,603,580,20.7435,69.0440,NaN,NaN
08,155,,no,,,,si,58,0.1,1778860062004,si,,ble,-4835,-900,-2335,3926,1999,-3983,578,20.6447,68.9799,21.6728,63.5630
08,155,,no,,,,si,59,0.1,1778860062108,si,,ble,-7934,1281,-185,2374,600,-3635,574,20.6741,68.9021,21.7742,63.6042
08,155,,no,,,,si,60,0.1,1778860062214,si,,ble,-8484,2246,-601,1097,-2661,-50,570,20.6020,68.8975,21.6728,63.6088
08,155,,no,,,,si,61,0.1,1778860062318,si,,ble,-3987,1995,-3189,716,3005,711,569,20.6741,68.8930,21.6594,63.6149
08,155,,no,,,,si,62,0.1,1778860062425,si,,ble,-7014,-789,-2111,-4106,903,1060,565,20.7168,68.9113,21.6728,63.6194
08,155,,no,,,,si,63,0.1,1778860062591,si,,ble,-7431,-3614,-3977,-4933,5857,-2713,566,20.6741,68.8823,21.7315,63.6179
08,155,,no,,,,si,64,0.1,1778860062626,si,,ble,-11326,-815,1138,4169,1627,799,563,20.6313,68.7907,21.6594,63.6606
08,155,,no,,,,si,65,0.1,1778860062707,si,,ble,-8347,4830,-1261,-32,-3606,1303,562,20.7435,68.8273,21.6728,63.5737
08,155,,no,,,,si,66,0.1,1778860062811,si,,ble,-15421,-3641,-3358,-3428,-4795,1979,562,20.7168,68.8411,21.6861,63.6545
08,155,,no,,,,si,67,0.1,1778860062916,si,,ble,-1086,-1793,-3013,-1106,4088,499,560,20.7301,68.8426,21.6995,63.5904
08,155,,no,,,,si,68,0.1,1778860063009,si,,ble,-10950,-2072,-1356,-1755,3492,-2138,560,20.6607,68.8701,21.6300,63.6973
08,155,,no,,,,si,69,0.1,1778860063112,si,,ble,-11358,-154,1349,1170,-896,-1562,560,20.7569,68.8609,21.7315,63.4669
08,155,,no,,,,si,70,0.1,1778860063222,si,,ble,-5186,2607,-2454,-3383,-26,-2624,561,20.7729,68.7083,21.6995,63.5904
08,155,,no,,,,si,71,0.1,1778860063308,si,,ble,-9735,-4181,-1219,-2584,1495,812,562,20.7301,68.7404,21.7315,63.5630
08,155,,no,,,,si,72,0.1,1778860063423,si,,ble,-7996,-1343,-238,3450,642,3036,567,20.6607,68.7968,21.7182,63.5721
08,155,,no,,,,si,73,0.1,1778860063585,si,,ble,-10863,-418,-555,1819,-3419,1846,567,20.7008,68.8182,21.6728,63.6408
08,155,,no,,,,si,74,0.1,1778860063610,si,,ble,-4007,-403,-3602,-6115,2948,-2642,569,20.7435,68.7419,21.7315,63.6835
08,155,,no,,,,si,75,0.1,1778860063712,si,,ble,-11061,-3403,-892,-1962,3495,-932,571,20.6447,68.7098,21.6995,63.5462
08,155,,no,,,,si,76,0.1,1778860063805,si,,ble,-7901,3656,320,-1040,-3873,827,575,20.7569,68.6732,21.7315,63.5965
08,155,,no,,,,si,77,0.1,1778860063911,si,,ble,-5917,318,-5196,-2493,-435,136,577,20.6607,68.5908,21.6594,63.5599
08,155,,no,,,,si,78,0.1,1778860064021,si,,ble,-3176,-1738,-3727,-1244,9066,2006,579,20.6607,68.5389,21.6861,63.6103
08,155,,no,,,,si,79,0.1,1778860064120,si,,ble,-8208,2167,1200,6511,-74,4279,580,20.6607,68.5267,21.6995,63.7201
08,155,,no,,,,si,80,0.1,1778860064231,si,,ble,775,5606,3105,4088,-16511,712,583,20.6607,68.5908,21.6594,63.5828
08,155,,no,,,,si,81,0.1,1778860064317,si,,ble,-6039,-3059,-3894,-7281,6338,-6773,585,20.7301,68.5725,21.7182,63.6606
08,155,,no,,,,si,82,0.1,1778860064424,si,,ble,-9844,1278,1975,2741,356,329,588,20.7008,68.3803,21.7315,63.6515
08,155,,no,,,,si,83,0.1,1778860064581,si,,ble,-7978,1858,484,1430,-6307,3575,589,20.7729,68.4901,21.6300,63.6332
08,155,,no,,,,si,84,0.1,1778860064614,si,,ble,-4747,-2538,-2823,770,-2847,968,594,20.7168,68.4672,21.7582,63.6454
08,155,,no,,,,si,85,0.1,1778860064721,si,,ble,-8832,585,-3153,3123,7197,-696,594,20.7569,68.4031,21.6167,63.6286
08,155,,no,,,,si,86,0.1,1778860064826,si,,ble,-7911,2121,-573,3075,1165,2154,596,20.6741,68.3970,21.7315,63.6927
08,155,,no,,,,si,87,0.1,1778860064912,si,,ble,-5205,1671,-2440,-1322,3057,-450,599,20.7168,68.4062,21.7582,63.7430
08,155,,no,,,,si,88,0.1,1778860065018,si,,ble,-6239,-1885,-2741,-5022,252,-2259,600,20.7168,68.3528,21.6434,63.6881
08,155,,no,,,,si,89,0.1,1778860065109,si,,ble,-9947,-1920,-2604,-1490,3050,-3475,601,20.7569,68.2475,21.7315,63.7827
08,155,,no,,,,si,90,0.2,1778860065217,si,,ble,-9637,940,-116,3050,106,-203,602,20.6874,68.2841,21.6728,63.7156
08,155,,no,,,,si,91,0.2,1778860065324,si,,ble,-7895,996,-808,-2287,-3770,891,605,20.7569,68.3925,21.8437,63.8483
08,155,,no,,,,si,92,0.2,1778860065423,si,,ble,-5787,-3621,-1122,217,-6305,2132,604,20.7862,68.3986,21.7582,63.7980
08,155,,no,,,,si,93,0.2,1778860065590,si,,ble,-3480,-920,-3964,-2312,5324,-3682,606,20.7301,68.4199,21.6995,63.7873
08,155,,no,,,,si,94,0.2,1778860065616,si,,ble,-11443,-3385,4235,-282,2767,-2837,606,20.7729,68.4169,21.7582,63.8437
08,155,,no,,,,si,95,0.2,1778860065708,si,,ble,-10719,1530,774,5688,-1921,3699,607,20.7301,68.4398,21.6728,63.7934
08,155,,no,,,,si,96,0.2,1778860065814,si,,ble,-5680,-1646,-3850,1668,-5515,7236,605,20.7435,68.5161,21.6995,63.8529
08,155,,no,,,,si,97,0.2,1778860065921,si,,ble,-3198,-983,-4853,-1698,3021,-2048,607,20.7569,68.5084,21.8009,63.8300
08,155,,no,,,,si,98,0.2,1778860066016,si,,ble,-13380,-2351,-2093,-405,-2007,145,605,20.7301,68.4810,21.7742,63.8987
08,155,,no,,,,si,99,0.2,1778860066113,si,,ble,-9270,998,-1326,4149,-3855,3396,605,20.7729,68.4794,21.7182,63.9216
08,155,,no,,,,si,100,0.2,1778860066219,si,,ble,-1646,1732,-3319,5466,-736,3224,605,20.7008,68.4947,21.7315,63.8926
08,155,,no,,,,si,101,0.2,1778860066310,si,,ble,-7513,863,-2065,431,5103,-1386,605,20.7168,68.4581,21.6995,63.9200
08,155,,no,,,,si,102,0.2,1778860066413,si,,ble,-6695,-330,-344,421,961,433,605,20.8289,68.5527,21.7449,63.9719
08,155,,no,,,,si,103,0.2,1778860066602,si,,ble,-7690,1926,-2569,-2978,1381,-4895,605,20.8289,68.5130,21.6995,63.9948
08,155,,no,,,,si,104,0.2,1778860066608,si,,ble,-8200,2912,-1616,1851,272,286,604,20.7996,68.5679,21.6728,63.9796
08,155,,no,,,,si,105,0.2,1778860066713,si,,ble,-6831,-595,-2830,-4606,-725,-311,604,20.7729,68.5817,21.8303,63.9445
08,155,,no,,,,si,106,0.2,1778860066821,si,,ble,147,3600,432,1981,-12283,1864,604,20.6874,68.6168,21.7182,63.9979
08,155,,no,,,,si,107,0.2,1778860066932,si,,ble,-9228,-1993,-4190,-15,5164,-2421,602,20.7435,68.5664,21.6861,64.0482
08,155,,no,,,,si,108,0.2,1778860067015,si,,ble,-10567,2553,2251,4381,329,891,600,20.7008,68.6412,21.7742,64.0757
08,155,,no,,,,si,109,0.2,1778860067121,si,,ble,-9103,1129,-809,1796,473,193,598,20.7435,68.6503,21.8864,64.0757
08,155,,no,,,,si,110,0.2,1778860067209,si,,ble,-11257,3058,-341,-2637,-7704,807,593,20.7569,68.6213,21.7449,64.1230
08,155,,no,,,,si,111,0.2,1778860067315,si,,ble,-2954,-2718,-2044,-5498,-5226,-4390,593,20.7008,68.6625,21.7582,64.0711
08,155,,no,,,,si,112,0.2,1778860067423,si,,ble,-11766,-1591,-681,3990,1471,-1445,587,20.7729,68.6671,21.6861,64.0024
08,155,,no,,,,si,113,0.2,1778860067592,si,,ble,-6613,4903,-768,9787,-3363,1200,583,20.7435,68.6503,21.6728,63.9994
08,155,,no,,,,si,114,0.2,1778860067613,si,,ble,-10576,1520,-497,-3228,5566,1788,580,20.7862,68.6686,21.7182,64.1184
08,155,,no,,,,si,115,0.2,1778860067722,si,,ble,-7096,-954,1659,-1217,3121,-696,578,20.7301,68.6168,21.6728,64.1413
08,155,,no,,,,si,116,0.2,1778860067810,si,,ble,-10848,2983,960,733,-1002,-844,578,20.7569,68.6122,21.7315,64.1642
08,155,,no,,,,si,117,0.2,1778860067922,si,,ble,-9447,2219,1641,-1581,-4244,1579,576,20.7168,68.6442,21.7582,64.1276
08,155,,no,,,,si,118,0.2,1778860068018,si,,ble,-6444,-1425,41,-1922,-3861,1199,573,20.7729,68.6763,21.7449,64.1443
08,155,,no,,,,si,119,0.2,1778860068129,si,,ble,-7785,-633,695,2531,1798,1291,572,20.7435,68.6274,21.8009,64.1779
08,155,,no,,,,si,120,0.2,1778860068213,si,,ble,-8685,2959,1332,-531,-3686,-343,572,20.7569,68.5801,21.7582,64.2039
08,155,,no,,,,si,121,0.2,1778860068326,si,,ble,-5722,823,737,750,3725,-3190,572,20.7729,68.7495,21.7449,64.1230
08,155,,no,,,,si,122,0.2,1778860068410,si,,ble,-7400,-1934,2430,-1852,-1843,-617,572,20.7301,68.5725,21.7742,64.1947
08,155,,no,,,,si,123,0.2,1778860068599,si,,ble,-6926,1408,-163,1601,3224,-989,571,20.7729,68.6137,21.7742,64.0406
08,155,,no,,,,si,124,0.2,1778860068622,si,,ble,-10616,2333,1664,2833,1727,329,573,20.7301,68.5939,21.6594,64.0864
08,155,,no,,,,si,125,0.2,1778860068705,si,,ble,-6904,2396,-1908,-251,-612,704,572,20.7569,68.5801,21.6728,64.1306
08,155,,no,,,,si,126,0.2,1778860068811,si,,ble,-14210,-1697,-2481,-739,-4285,3877,574,20.7168,68.4886,21.7742,64.1505
08,155,,no,,,,si,127,0.2,1778860068927,si,,ble,-3748,-1590,-1403,-3312,10410,-2086,571,20.7996,68.4749,21.7742,64.1077
08,155,,no,,,,si,128,0.2,1778860069026,si,,ble,-5828,5477,4440,2280,227,720,571,20.8129,68.5496,21.6728,64.1093
08,155,,no,,,,si,129,0.2,1778860069120,si,,ble,-9039,-2043,2678,2979,1867,-633,571,20.6180,68.4260,21.7582,64.1581
08,155,,no,,,,si,130,0.2,1778860069216,si,,ble,-7987,-21,-1287,510,768,-2718,574,20.7435,68.4215,21.8143,64.1047
08,155,,no,,,,si,131,0.2,1778860069308,si,,ble,-8128,1201,82,2955,-314,-2434,573,20.7569,68.4566,21.8009,64.1550
08,155,,no,,,,si,132,0.2,1778860069428,si,,ble,-8137,1194,-69,171,-182,-936,570,20.7008,68.3391,21.7182,64.2176
08,155,,no,,,,si,133,0.2,1778860069596,si,,ble,-8550,-227,-235,1509,-2908,922,568,20.7729,68.4489,21.7742,64.1077
08,155,,no,,,,si,134,0.2,1778860069608,si,,ble,1055,1896,1472,-269,-5467,-1285,570,20.7008,68.2887,21.7582,64.1688
08,155,,no,,,,si,135,0.2,1778860069717,si,,ble,-12194,706,-971,-6566,850,-985,568,20.6874,68.3879,21.7742,64.1825
08,155,,no,,,,si,136,0.2,1778860069824,si,,ble,-10273,-1049,1307,1800,-930,1086,568,20.7168,68.3330,21.6995,64.0711
08,155,,no,,,,si,137,0.2,1778860069907,si,,ble,-13211,619,-7247,7430,-13402,6370,570,20.6180,68.3833,21.7582,64.1917
08,155,,no,,,,si,138,0.2,1778860070014,si,,ble,-5553,75,-121,-2721,14239,-1998,570,20.7168,68.3421,21.6861,64.1230
08,155,,no,,,,si,139,0.2,1778860070124,si,,ble,-9077,3220,5495,1953,-1165,1016,571,20.7435,68.3787,21.8143,64.1276
08,155,,no,,,,si,140,0.2,1778860070208,si,,ble,-5844,-2756,-6878,-4102,738,-3234,570,20.7435,68.2551,21.7876,64.1962
08,155,,no,,,,si,141,0.2,1778860070315,si,,ble,-14964,-2114,2462,-2899,3322,-6597,570,20.6874,68.3070,21.6995,64.1917
08,155,,no,,,,si,142,0.2,1778860070418,si,,ble,-9209,-731,733,4498,1153,-777,571,20.6874,68.3467,21.6995,64.1367
08,155,,no,,,,si,143,0.2,1778860070582,si,,ble,-8247,2019,149,-256,-1684,1362,572,20.6874,68.1315,21.6995,64.1810
08,155,,no,,,,si,144,0.2,1778860070619,si,,ble,-9183,-3481,-925,225,-5511,45,572,20.7168,68.2094,21.8009,64.1352
08,155,,no,,,,si,145,0.2,1778860070719,si,,ble,-1069,2999,-1752,7230,-3877,-635,571,20.6447,68.1010,21.8009,64.1901
08,155,,no,,,,si,146,0.2,1778860070823,si,,ble,-12132,-389,-246,-7924,6299,-1396,572,20.6180,68.0827,21.7182,64.0757
08,155,,no,,,,si,147,0.2,1778860070918,si,,ble,-7238,-3644,-1971,-3789,3474,-469,572,20.7301,68.0354,21.8437,64.1764
08,155,,no,,,,si,148,0.2,1778860071026,si,,ble,-11403,668,749,4533,1608,-493,575,20.6874,68.0354,21.7582,64.0940
08,155,,no,,,,si,149,0.2,1778860071115,si,,ble,-9497,1928,658,335,-1927,2824,573,20.7168,68.0003,21.7315,64.0772
08,155,,no,,,,si,150,0.3,1778860071214,si,,ble,-20856,-2516,-5601,-23,-4467,6141,572,20.7008,67.9576,21.7449,64.1230
08,155,,no,,,,si,151,0.3,1778860071316,si,,ble,-2881,12,-3324,-8530,9264,-1055,573,20.7569,67.8752,21.7582,64.0818
08,155,,no,,,,si,152,0.3,1778860071408,si,,ble,-12792,-505,-760,5050,380,1385,574,20.6874,67.8080,21.7742,64.1306
08,155,,no,,,,si,153,0.3,1778860071594,si,,ble,-11852,3830,175,-1652,-2829,1534,573,20.6313,67.6936,21.7182,64.1505
08,155,,no,,,,si,154,0.3,1778860071622,si,,ble,-7952,-1347,24,-3471,-8682,4327,573,20.6313,67.6616,21.7876,64.0024
08,155,,no,,,,si,155,0.3,1778860071724,si,,ble,-1551,-1719,-2339,-3247,3338,-2706,573,20.6874,67.5700,21.7876,64.1093
08,155,,no,,,,si,156,0.3,1778860071829,si,,ble,-6210,-2859,-8660,293,17767,-6663,574,20.6447,67.5410,21.7582,64.1581
08,155,,no,,,,si,157,0.3,1778860071916,si,,ble,-8081,1865,2850,10456,1681,-701,572,20.7435,67.3640,21.8437,64.1443
08,155,,no,,,,si,158,0.3,1778860072022,si,,ble,-9301,2644,-364,790,-3673,2182,571,20.6020,67.2312,21.8570,64.0803
08,155,,no,,,,si,159,0.3,1778860072114,si,,ble,-10205,-1637,-3293,-3550,-6836,1285,571,20.6607,67.1931,21.7315,64.1093
08,155,,no,,,,si,160,0.3,1778860072218,si,,ble,-4559,1827,-5443,4807,2580,-1888,569,20.5859,67.1763,21.7449,64.1550
08,155,,no,,,,si,161,0.3,1778860072327,si,,ble,-7440,-1522,-975,-5192,365,-1801,569,20.6447,67.0619,21.7582,64.0620
08,155,,no,,,,si,162,0.3,1778860072414,si,,ble,-5947,-2937,-3654,-1058,4889,-1427,568,20.6607,66.9505,21.8303,64.0406
08,155,,no,,,,si,163,0.3,1778860072579,si,,ble,-10146,1481,-668,4451,1902,1070,567,20.6741,66.9642,21.8303,64.1825
08,155,,no,,,,si,164,0.3,1778860072632,si,,ble,-8813,2038,234,-2971,-2466,1804,566,20.6313,66.8360,21.7742,64.0757
08,155,,no,,,,si,165,0.3,1778860072714,si,,ble,-15614,-3447,-3391,-5345,-7627,877,566,20.6741,66.8223,21.7876,64.1535
08,155,,no,,,,si,166,0.3,1778860072818,si,,ble,-4079,-4093,-4480,-1294,1871,-3861,565,20.6020,66.5904,21.7876,64.1321
08,155,,no,,,,si,167,0.3,1778860072907,si,,ble,-12352,382,426,2723,212,-438,565,20.6447,66.6316,21.7582,64.1367
08,155,,no,,,,si,168,0.3,1778860073017,si,,ble,-12411,-1133,1134,1547,-4032,2758,565,20.6313,66.5949,21.7449,64.0909
08,155,,no,,,,si,169,0.3,1778860073118,si,,ble,-5713,1870,-3452,1493,1984,2643,563,20.7435,66.5751,21.7582,64.1459
08,155,,no,,,,si,170,0.3,1778860073223,si,,ble,-13164,-1414,-353,-583,1794,485,563,20.6607,66.4836,21.7582,64.0711
08,155,,no,,,,si,171,0.3,1778860073315,si,,ble,-14100,1926,1993,1324,-2111,2267,562,20.6447,66.4240,21.6861,64.0681
08,155,,no,,,,si,172,0.3,1778860073419,si,,ble,-13840,248,5914,2030,-6935,759,561,20.6180,66.4195,21.7876,64.1962
08,155,,no,,,,si,173,0.3,1778860073588,si,,ble,-581,-2050,-1709,661,2846,-3861,560,20.6874,66.2470,21.7315,64.1093
08,155,,no,,,,si,174,0.3,1778860073611,si,,ble,-24080,-6743,5864,1845,15737,-4794,559,20.6741,66.1906,21.7182,64.0955
08,155,,no,,,,si,175,0.3,1778860073721,si,,ble,-10403,747,2325,3892,674,229,557,20.6447,66.0868,21.7582,64.0711
08,155,,no,,,,si,176,0.3,1778860073822,si,,ble,-10405,108,376,-631,-4303,1709,557,20.7301,66.0594,21.7315,64.1413
08,155,,no,,,,si,177,0.3,1778860073913,si,,ble,235,177,-3639,2612,-1926,-296,555,20.5592,66.0487,21.8303,64.1306
08,155,,no,,,,si,178,0.3,1778860074018,si,,ble,-10530,-2350,-1600,-4416,3814,-2545,556,20.6741,65.9068,21.7449,64.0909
08,155,,no,,,,si,179,0.3,1778860074128,si,,ble,-9132,-2290,-555,3348,2180,752,554,20.6447,65.8564,21.8009,64.0681
08,155,,no,,,,si,180,0.3,1778860074215,si,,ble,-8626,2165,1288,534,-744,301,555,20.6020,65.9022,21.6995,64.0620
08,155,,no,,,,si,181,0.3,1778860074325,si,,ble,-7854,-563,-481,-64,-1627,1227,555,20.6874,65.7786,21.6861,64.0482
08,155,,no,,,,si,182,0.3,1778860074425,si,,ble,-6886,-2281,-936,2076,-2545,2717,554,20.6447,65.7572,21.7582,64.1276
08,155,,no,,,,si,183,0.3,1778860074591,si,,ble,-7041,-785,-1078,-1419,-908,-9,553,20.6020,65.7603,21.7182,64.0955
08,155,,no,,,,si,184,0.3,1778860074617,si,,ble,-2339,774,-1189,-1300,-1287,-906,554,20.7168,65.5650,21.7582,64.0620
08,155,,no,,,,si,185,0.3,1778860074707,si,,ble,-12126,-1954,-559,-2015,3005,-1265,553,20.7168,65.6748,21.8143,64.1581
08,155,,no,,,,si,186,0.3,1778860074822,si,,ble,-10096,2626,2371,147,-2133,2283,556,20.6741,65.5146,21.7876,64.1443
08,155,,no,,,,si,187,0.3,1778860074922,si,,ble,4204,-927,693,-8312,-10370,-2904,551,20.7301,65.4917,21.7742,63.9887
08,155,,no,,,,si,188,0.3,1778860075023,si,,ble,-13534,-3955,-1608,4791,14516,-1572,551,20.6741,65.4490,21.8303,64.1184
08,155,,no,,,,si,189,0.3,1778860075114,si,,ble,-11327,6048,3257,-4159,-886,-1683,551,20.6607,65.3269,21.7315,64.0116
