session_number,animal_id,weight_kg,gestation,breed,feeding,age,productive_state,sample_index,elapsed_time_min,timestamp_ms,pastando,rumiando,source_mode,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,methane,ref_temperature_c,ref_humidity_rh,fig_temperature_c,fig_humidity_rh
03,155,420,no,,,6,si,59,0.1,1778252285211,,,ble,-8045,2041,1389,870,-566,-252,168,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,60,0.1,1778252285310,,,ble,-7406,2322,1734,-553,-311,217,168,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,61,0.1,1778252285396,,,ble,-7326,1487,1919,-1942,266,437,167,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,62,0.1,1778252285505,,,ble,-7772,1425,2078,-3070,670,805,167,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,63,0.1,1778252285608,,,ble,-8325,931,2308,-3711,737,684,167,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,64,0.1,1778252285701,,,ble,-8374,574,2124,-3576,402,787,167,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,65,0.1,1778252285811,,,ble,-8475,957,1777,-3952,752,592,166,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,66,0.1,1778252285908,,,ble,-8614,-299,1703,-4105,730,0,166,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,67,0.1,1778252286002,,,ble,-8029,1311,1978,-3044,-748,1877,165,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,68,0.1,1778252286104,,,ble,-7666,1290,2099,-3811,82,1436,166,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,69,0.1,1778252286216,,,ble,-7662,1433,2206,-4540,461,1287,165,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,70,0.1,1778252286300,,,ble,-7963,752,1813,-4423,38,1614,165,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,71,0.1,1778252286407,,,ble,-8009,1158,2197,-4609,119,1494,165,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,72,0.1,1778252286510,,,ble,-8171,879,2339,-4834,37,1332,165,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,73,0.1,1778252286598,,,ble,-8125,905,2403,-4177,-117,1541,165,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,74,0.1,1778252286705,,,ble,-8243,1009,2447,-4569,137,1313,164,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,75,0.1,1778252286807,,,ble,-8174,455,2562,-4038,-143,2027,164,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,76,0.1,1778252286897,,,ble,-7852,918,2722,-3372,-143,2079,164,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,77,0.1,1778252287003,,,ble,-7824,893,2774,-3384,183,1898,164,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,78,0.1,1778252287116,,,ble,-7318,1189,2833,-2862,110,784,164,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,79,0.1,1778252287199,,,ble,-7346,1274,2917,-3617,255,480,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,80,0.1,1778252287312,,,ble,-7949,763,3148,-2981,40,630,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,81,0.1,1778252287415,,,ble,-7811,1078,3152,-2471,-28,693,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,82,0.1,1778252287498,,,ble,-7768,844,3325,-1792,201,626,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,83,0.1,1778252287611,,,ble,-7702,1372,3298,-1366,73,1019,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,84,0.1,1778252287706,,,ble,-8096,2302,3471,-2199,156,854,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,85,0.1,1778252287806,,,ble,-7917,973,3442,-2833,79,898,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,86,0.1,1778252287906,,,ble,-8230,736,3563,-2348,-506,1281,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,87,0.1,1778252288017,,,ble,-7324,-138,3625,-108,-916,1452,164,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,88,0.1,1778252288099,,,ble,-5412,839,4321,-108,-865,-325,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,89,0.1,1778252288206,,,ble,1784,-2783,-1011,840,-902,-1302,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,90,0.2,1778252288319,,,ble,-3819,821,4943,-901,8,-1199,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,91,0.2,1778252288406,,,ble,-6775,1416,4180,948,258,111,162,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,92,0.2,1778252288503,,,ble,-7431,1070,3792,759,103,212,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,93,0.2,1778252288607,,,ble,-7248,1253,3478,589,272,-396,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,94,0.2,1778252288698,,,ble,-7425,1019,3419,1046,364,-985,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,95,0.2,1778252288802,,,ble,-7695,1264,3305,1077,94,-1164,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,96,0.2,1778252288908,,,ble,-7699,1781,3064,1063,87,-1085,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,97,0.2,1778252289003,,,ble,-7906,1629,3136,49,242,-693,163,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,98,0.2,1778252289115,,,ble,-7914,1592,3079,-4,268,-48,164,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,99,0.2,1778252289209,,,ble,-7722,1167,3036,-343,205,383,164,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,100,0.2,1778252289300,,,ble,-7509,816,2889,82,-63,607,164,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,101,0.2,1778252289412,,,ble,-7711,995,2929,499,-296,296,164,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,102,0.2,1778252289513,,,ble,-7980,1293,2782,134,-484,-111,165,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,103,0.2,1778252289600,,,ble,-7873,1298,2772,-346,-280,-471,166,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,104,0.2,1778252289708,,,ble,-7690,986,2922,-228,-146,-202,165,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,105,0.2,1778252289812,,,ble,-7581,1135,2965,61,-169,117,166,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,106,0.2,1778252289897,,,ble,-7376,734,3008,544,-164,207,167,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,107,0.2,1778252290011,,,ble,-7548,1168,2879,688,-272,-238,166,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,108,0.2,1778252290107,,,ble,-7955,1370,2639,106,-208,-675,167,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,109,0.2,1778252290196,,,ble,-7635,1158,2514,-82,389,-460,167,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,110,0.2,1778252290303,,,ble,-7868,1199,2937,154,632,-528,168,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,111,0.2,1778252290406,,,ble,-8127,1347,2983,-19,276,-273,168,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,112,0.2,1778252290498,,,ble,-8058,1189,2792,-166,-352,-19,168,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,113,0.2,1778252290612,,,ble,-7926,981,2607,-6,-707,-93,168,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,114,0.2,1778252290711,,,ble,-7897,1233,2563,-35,-516,-219,169,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,115,0.2,1778252290797,,,ble,-7766,971,2598,72,-229,-114,169,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,116,0.2,1778252290903,,,ble,-7689,1075,2740,162,-46,31,170,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,117,0.2,1778252291007,,,ble,-7616,994,2811,-173,-54,6,169,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,118,0.2,1778252291101,,,ble,-7793,1052,2823,-39,-86,-141,170,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,119,0.2,1778252291207,,,ble,-7774,1141,2831,-187,-297,-180,172,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,120,0.2,1778252291306,,,ble,-7673,1049,2694,-363,-313,-207,170,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,121,0.2,1778252291403,,,ble,-7712,921,2720,-178,-38,91,170,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,122,0.2,1778252291501,,,ble,-7859,1086,2783,-37,-6,210,171,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,123,0.2,1778252291607,,,ble,-7876,1196,2837,-243,-88,132,171,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,124,0.2,1778252291697,,,ble,-7701,1050,2801,-436,-159,-106,171,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,125,0.2,1778252291803,,,ble,-7920,915,2775,25,-383,54,172,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,126,0.2,1778252291908,,,ble,-7920,1121,2756,-159,-504,89,171,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,127,0.2,1778252292005,,,ble,-7333,979,2696,-420,-229,-121,172,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,128,0.2,1778252292103,,,ble,-7741,1003,2905,-277,272,-301,172,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,129,0.2,1778252292208,,,ble,-8059,955,3007,-344,50,-383,173,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,130,0.2,1778252292297,,,ble,-7849,1152,3015,-135,-365,-297,174,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,131,0.2,1778252292406,,,ble,-7763,1055,2819,-320,-377,-177,173,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,132,0.2,1778252292511,,,ble,-7696,1005,2758,-341,-284,-43,173,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,133,0.2,1778252292603,,,ble,-7821,1137,2721,-732,105,1,175,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,134,0.2,1778252292710,,,ble,-7743,1704,2450,-1201,315,-104,174,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,135,0.2,1778252292812,,,ble,-8146,1121,3009,-1987,603,499,177,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,136,0.2,1778252292896,,,ble,-8225,1227,3219,-1800,-379,1293,179,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,137,0.2,1778252293012,,,ble,-8068,1670,2909,-2500,-898,1164,180,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,138,0.2,1778252293110,,,ble,-7921,748,2552,-2639,-984,1197,180,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,139,0.2,1778252293213,,,ble,-7505,1252,2680,-2374,-396,1499,181,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,140,0.2,1778252293304,,,ble,-7292,781,2891,-1703,-34,2112,182,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,141,0.2,1778252293406,,,ble,-7080,948,3275,-1560,430,1202,182,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,142,0.2,1778252293504,,,ble,-7612,972,3550,-2074,388,-241,183,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,143,0.2,1778252293607,,,ble,-8068,785,3586,-1321,-133,-430,184,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,144,0.2,1778252293708,,,ble,-7745,1516,3581,-1170,-362,-111,185,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,145,0.2,1778252293819,,,ble,-7919,931,3722,-847,-402,731,185,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,146,0.2,1778252293906,,,ble,-7534,1353,3743,-1187,-855,1003,185,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,147,0.2,1778252294010,,,ble,-6758,885,3556,-1152,-827,685,187,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,148,0.2,1778252294112,,,ble,-6874,1198,3795,-815,-445,481,188,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,149,0.2,1778252294206,,,ble,-7228,1418,3893,-202,-54,529,187,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,150,0.3,1778252294308,,,ble,-7078,1204,4402,-755,-216,352,188,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,151,0.3,1778252294399,,,ble,-6344,1141,2989,-405,-446,-625,188,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,152,0.3,1778252294503,,,ble,-5633,1531,3852,201,-375,-89,188,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,153,0.3,1778252294611,,,ble,-6319,1361,3887,-614,614,46,189,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,154,0.3,1778252294700,,,ble,-7126,1082,3997,-296,1151,28,190,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,155,0.3,1778252294813,,,ble,-7870,207,4401,1289,552,-428,192,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,156,0.3,1778252294912,,,ble,-7611,1108,4089,1241,-308,-1510,191,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,157,0.3,1778252295007,,,ble,-7443,1143,3509,1444,-692,-1538,192,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,158,0.3,1778252295106,,,ble,-7824,993,3141,2148,-845,-1653,192,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,159,0.3,1778252295209,,,ble,-7336,1178,3326,1992,-76,-1599,192,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,160,0.3,1778252295302,,,ble,-7435,786,3522,2156,6,-1116,191,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,161,0.3,1778252295405,,,ble,-7351,296,3313,2839,-2,-756,193,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,162,0.3,1778252295512,,,ble,-7236,1290,3373,2318,-51,-1878,194,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,163,0.3,1778252295599,,,ble,-7673,978,2985,1359,388,-1894,194,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,164,0.3,1778252295706,,,ble,-8045,1062,3082,1146,398,-1389,195,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,165,0.3,1778252295807,,,ble,-8452,848,3084,958,316,-518,195,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,166,0.3,1778252295900,,,ble,-8207,997,3075,521,-47,-19,195,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,167,0.3,1778252296007,,,ble,-8129,672,2978,445,-329,-32,195,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,168,0.3,1778252296111,,,ble,-8451,386,2702,-209,-400,-277,195,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,169,0.3,1778252296209,,,ble,-7881,445,2657,553,-342,-738,197,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,170,0.3,1778252296304,,,ble,-7326,466,2593,406,27,-348,196,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,171,0.3,1778252296412,,,ble,-7457,312,2658,640,318,-9,196,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,172,0.3,1778252296515,,,ble,-7649,188,2876,551,672,-367,196,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,173,0.3,1778252296612,,,ble,-8042,431,2971,589,124,-611,198,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,174,0.3,1778252296709,,,ble,-7904,217,2687,581,-210,-572,199,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,175,0.3,1778252296802,,,ble,-7710,-218,2134,959,-170,-483,200,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,176,0.3,1778252296903,,,ble,-6433,-1056,1969,2338,-1045,3287,200,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,177,0.3,1778252297011,,,ble,-9384,-641,2481,3726,-2421,3038,200,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,178,0.3,1778252297117,,,ble,-7536,3166,2534,411,3190,-1895,201,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,179,0.3,1778252297205,,,ble,-6358,-1343,3116,-81,1751,-1514,201,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,180,0.3,1778252297313,,,ble,-7758,1445,2488,94,-353,-7,203,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,181,0.3,1778252297412,,,ble,-7995,1498,2477,-288,-347,-143,204,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,182,0.3,1778252297506,,,ble,-8163,1699,2207,-658,219,-523,204,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,183,0.3,1778252297609,,,ble,-8117,845,1982,-1026,-131,-352,204,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,184,0.3,1778252297713,,,ble,-7553,1121,1779,-341,-428,117,206,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,185,0.3,1778252297804,,,ble,-6698,1109,1537,-1541,695,-381,206,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,186,0.3,1778252297911,,,ble,-4534,609,3434,1235,-444,359,207,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,187,0.3,1778252298012,,,ble,-6906,988,3203,1283,-6217,2377,209,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,188,0.3,1778252298109,,,ble,-5702,2577,4775,2852,-8381,1435,209,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,189,0.3,1778252298215,,,ble,-5245,-1331,5806,5199,-5498,-491,209,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,190,0.3,1778252298322,,,ble,-3850,6249,2007,8733,11506,-2836,210,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,191,0.3,1778252298404,,,ble,-3374,5941,1803,-4536,3423,-486,210,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,192,0.3,1778252298509,,,ble,-6471,8378,-220,-5514,11257,-2397,213,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,193,0.3,1778252298597,,,ble,-5816,640,1551,-6825,6316,-2522,212,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,194,0.3,1778252298704,,,ble,-10876,9912,1455,-2089,1268,246,213,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,195,0.3,1778252298809,,,ble,-7029,1995,1941,-2581,1362,-436,215,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,196,0.3,1778252298911,,,ble,-7280,2826,1679,-2097,264,541,214,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,197,0.3,1778252299011,,,ble,-7907,3108,1804,-3055,410,68,216,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,198,0.3,1778252299109,,,ble,-7992,3081,1762,-3388,426,283,218,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,199,0.3,1778252299213,,,ble,-8156,2096,1913,-3209,578,810,219,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,200,0.3,1778252299303,,,ble,-7955,2960,1930,-2942,341,365,218,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,201,0.3,1778252299409,,,ble,-7722,1356,2493,-2637,633,580,219,NaN,NaN,NaN,NaN
03,155,420,no,,,6,si,202,0.3,1778252299516,,,ble,-7661,2605,2469,-1309,424,524,221,NaN,NaN,NaN,NaN
