session_number,animal_id,weight_kg,gestation,breed,feeding,age,productive_state,sample_index,elapsed_time_min,timestamp_ms,pastando,rumiando,source_mode,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,methane,ref_temperature_c,ref_humidity_rh,fig_temperature_c,fig_humidity_rh
06,155,,no,,,,si,0,0.0,1778853790586,,,ble,-9582,704,-1060,15,-688,1448,442,31.8494,45.4032,29.6864,51.6854
06,155,,no,,,,si,1,0.0,1778853790691,,,ble,-9657,727,-533,-738,-3845,415,440,31.8067,45.3986,29.6597,51.7708
06,155,,no,,,,si,2,0.0,1778853790797,,,ble,-7111,-1221,-482,-1775,-2961,-660,442,31.7933,45.2247,29.6303,51.8990
06,155,,no,,,,si,3,0.0,1778853790960,,,ble,-8626,359,-402,1534,1002,-1706,441,31.8627,45.2171,29.6437,51.9371
06,155,,no,,,,si,4,0.0,1778853790990,,,ble,-7839,1647,233,1339,-220,457,441,31.7666,45.1560,29.6170,51.9600
06,155,,no,,,,si,5,0.0,1778853791080,,,ble,-8559,-129,2780,397,-595,275,442,31.8494,45.1118,29.6864,52.0745
06,155,,no,,,,si,6,0.0,1778853791186,,,ble,-8231,-227,1449,4472,-3187,1601,441,31.8627,45.1560,29.6864,51.9692
06,155,,no,,,,si,7,0.0,1778853791291,,,ble,-6457,-511,-586,-1010,-3861,1744,441,31.8627,45.1560,29.6597,51.9921
06,155,,no,,,,si,8,0.0,1778853791380,,,ble,-5485,645,383,4285,1652,-1181,441,31.8788,44.9836,29.6597,52.0058
06,155,,no,,,,si,9,0.0,1778853791485,,,ble,-9526,846,1119,2757,865,-1446,441,31.8494,45.0202,29.7158,51.9356
06,155,,no,,,,si,10,0.0,1778853791590,,,ble,-6086,-728,1568,198,3466,-714,442,31.8067,45.0690,29.6170,52.0882
06,155,,no,,,,si,11,0.0,1778853791681,,,ble,-8284,2018,197,3725,1232,-542,441,31.9055,45.1331,29.6437,52.1736
06,155,,no,,,,si,12,0.0,1778853791796,,,ble,-8360,938,416,2482,206,727,441,31.8067,45.0553,29.6303,52.1569
06,155,,no,,,,si,13,0.0,1778853791952,,,ble,-8175,1848,1024,1500,-2385,1298,441,31.8227,45.1377,29.7852,52.1935
06,155,,no,,,,si,14,0.0,1778853791983,,,ble,-7230,-511,324,989,-2785,-979,440,31.7933,45.0278,29.6437,52.2621
06,155,,no,,,,si,15,0.0,1778853792089,,,ble,-5915,456,-1259,3245,-600,-784,439,31.8921,45.3941,29.6036,52.1660
06,155,,no,,,,si,16,0.0,1778853792197,,,ble,-7519,754,-901,4502,3918,-2419,438,31.8067,45.2903,29.6597,52.2148
06,155,,no,,,,si,17,0.0,1778853792298,,,ble,-9877,467,215,3197,1039,-1723,438,31.7666,45.3803,29.6998,52.3110
06,155,,no,,,,si,18,0.0,1778853792400,,,ble,-7985,-567,-988,2530,4583,577,439,31.7800,45.4047,29.7158,52.1691
06,155,,no,,,,si,19,0.0,1778853792503,,,ble,-7793,3531,-1600,4426,1900,26,438,31.8494,45.4810,29.6170,52.2072
06,155,,no,,,,si,20,0.0,1778853792605,,,ble,-9425,1371,-1790,-740,1362,-839,437,31.7800,45.3269,29.6303,52.2988
06,155,,no,,,,si,21,0.0,1778853792697,,,ble,-9833,589,-1008,-1008,-1004,-713,438,31.7800,45.4047,29.6437,52.3018
06,155,,no,,,,si,22,0.0,1778853792797,,,ble,-9330,1512,-1369,2112,-2637,1920,437,31.7666,45.3132,29.6998,52.3751
06,155,,no,,,,si,23,0.0,1778853792960,si,,ble,-9100,-666,-2151,-1795,-4143,1274,436,31.8227,45.4093,29.5903,52.3064
06,155,,no,,,,si,24,0.0,1778853792997,si,,ble,-5620,-1387,-1728,1983,-3617,631,434,31.6812,45.2110,29.7291,52.4315
06,155,,no,,,,si,25,0.0,1778853793097,si,,ble,-3471,-2665,-2115,-1025,4078,-481,436,31.6678,45.1804,29.7158,52.3125
06,155,,no,,,,si,26,0.0,1778853793204,si,,ble,-8404,1109,-1723,3624,4859,242,435,31.7666,45.3132,29.5903,52.2942
06,155,,no,,,,si,27,0.0,1778853793297,si,,ble,-8031,1341,-2535,-1280,4953,-1064,435,31.7800,45.2216,29.5743,52.3842
06,155,,no,,,,si,28,0.0,1778853793392,si,,ble,-9552,-1888,-4312,-1376,4866,-4051,435,31.7800,45.1942,29.5903,52.3476
06,155,,no,,,,si,29,0.0,1778853793497,si,,ble,-9856,-938,-2244,3056,2377,-1587,434,31.7933,45.3162,29.6437,52.4437
06,155,,no,,,,si,30,0.1,1778853793591,si,,ble,-9395,283,-967,865,-3183,-847,435,31.7666,45.3803,29.5903,52.4361
06,155,,no,,,,si,31,0.1,1778853793691,si,,ble,-5067,-31,-2683,-2985,-8372,-307,434,31.8227,45.5283,29.5743,52.4224
06,155,,no,,,,si,32,0.1,1778853793786,si,,ble,-3721,-3152,-4870,-1681,-1373,-1282,436,31.8067,45.5680,29.6437,52.4437
06,155,,no,,,,si,33,0.1,1778853793961,si,,ble,-8815,-3230,601,423,5392,-419,432,31.7666,45.6916,29.7158,52.5216
06,155,,no,,,,si,34,0.1,1778853793995,si,,ble,-13108,-1321,-78,3841,2266,732,433,31.7105,45.8946,29.7158,52.3659
06,155,,no,,,,si,35,0.1,1778853794082,si,,ble,-6683,-3847,-4236,-8265,2642,-3214,432,31.7933,45.8930,29.6864,52.5032
06,155,,no,,,,si,36,0.1,1778853794194,si,,ble,-9548,263,-3402,5433,3080,2823,432,31.7933,46.1677,29.6998,52.5307
06,155,,no,,,,si,37,0.1,1778853794291,si,,ble,-8208,-2247,-3145,-1573,826,3717,432,31.6678,46.0868,29.6437,52.4819
06,155,,no,,,,si,38,0.1,1778853794397,si,,ble,-9162,-182,-2277,1695,-2728,435,432,31.7506,46.2684,29.6731,52.4483
06,155,,no,,,,si,39,0.1,1778853794488,si,,ble,-8406,-1857,-4634,40,-7531,1312,430,31.6678,46.2699,29.7158,52.4178
06,155,,no,,,,si,40,0.1,1778853794591,si,,ble,-6272,664,-3175,1831,-1983,2172,431,31.7800,46.3508,29.6437,52.5628
06,155,,no,,,,si,41,0.1,1778853794682,si,,ble,-8804,-1853,-3688,2940,3159,2584,430,NaN,NaN,29.6731,52.6696
06,155,,no,,,,si,42,0.1,1778853794790,si,,ble,-8488,2581,-2007,4451,1576,2117,428,31.6945,46.5110,29.7559,52.6680
06,155,,no,,,,si,43,0.1,1778853794954,si,,ble,-11469,616,26,-73,-2073,-1193,430,31.7933,46.5110,29.6998,52.6741
06,155,,no,,,,si,44,0.1,1778853794996,si,,ble,-9652,-999,-3888,251,-2626,-3731,429,31.7666,46.8467,29.7291,52.7047
06,155,,no,,,,si,45,0.1,1778853795090,si,,ble,-5494,733,-2710,611,1572,-3876,428,31.6812,46.8742,29.6170,52.5963
06,155,,no,,,,si,46,0.1,1778853795192,si,,ble,-6964,498,-431,1429,-1106,666,427,31.6945,47.1534,29.6170,52.6360
06,155,,no,,,,si,47,0.1,1778853795284,si,,ble,-12130,58,-2559,-213,-4485,1284,428,31.6945,47.3365,29.7425,52.6406
06,155,,no,,,,si,48,0.1,1778853795391,si,,ble,-8186,-651,-2691,-1161,-5082,1430,426,31.7933,47.2953,29.6998,52.8374
06,155,,no,,,,si,49,0.1,1778853795491,si,,ble,-5704,-940,-1256,-3471,7253,-2469,426,31.6945,47.3091,29.6864,52.7871
06,155,,no,,,,si,50,0.1,1778853795601,si,,ble,-9010,209,-1488,-47,2381,-1366,425,31.6812,47.3732,29.6864,52.7871
06,155,,no,,,,si,51,0.1,1778853795686,si,,ble,-9250,2268,3234,-4482,36,-1386,425,31.7105,47.4174,29.6864,52.7871
06,155,,no,,,,si,52,0.1,1778853795792,si,,ble,-11982,-2707,-4728,-1786,-5617,-558,424,31.6945,47.1931,29.6731,52.7871
06,155,,no,,,,si,53,0.1,1778853795957,si,,ble,-1541,-1930,-1428,-1122,-1786,2848,424,31.6384,47.1336,29.6597,52.8557
06,155,,no,,,,si,54,0.1,1778853795987,si,,ble,-11780,-2943,-2858,3376,2913,3120,424,31.6812,46.9413,29.5903,52.9061
06,155,,no,,,,si,55,0.1,1778853796091,si,,ble,-8920,2211,257,2074,-2997,1292,423,31.6384,46.7002,29.6036,52.7871
06,155,,no,,,,si,56,0.1,1778853796183,si,,ble,-5678,-1879,-551,-4231,-2277,-203,422,31.6545,46.5064,29.6170,52.8603
06,155,,no,,,,si,57,0.1,1778853796287,si,,ble,-9548,400,734,427,1490,-481,422,31.6545,46.5202,29.6036,52.9793
06,155,,no,,,,si,58,0.1,1778853796399,si,,ble,-8457,2013,1682,-324,1637,490,420,31.6812,46.4698,29.6597,52.7932
06,155,,no,,,,si,59,0.1,1778853796498,si,,ble,-7440,-1413,1052,-3190,5525,-1888,420,31.5103,46.3157,29.6597,52.9397
06,155,,no,,,,si,60,0.1,1778853796589,si,,ble,-10911,-1432,1466,480,5457,1019,419,31.6251,46.3569,29.6303,52.9244
06,155,,no,,,,si,61,0.1,1778853796696,si,,ble,-9581,1984,571,1017,352,2567,419,31.5824,46.1677,29.5903,52.9168
06,155,,no,,,,si,62,0.1,1778853796785,si,,ble,-6917,610,-1880,-2424,-3119,1110,418,31.7105,46.0533,29.6170,52.8237
06,155,,no,,,,si,63,0.1,1778853796965,si,,ble,-7494,-36,-2315,1795,-4520,1996,417,31.5530,45.9541,29.6597,52.7703
06,155,,no,,,,si,64,0.1,1778853796995,si,,ble,-7502,373,-2269,-74,-2465,1661,416,31.5396,45.9541,29.6437,52.8389
06,155,,no,,,,si,65,0.1,1778853797086,si,,ble,-8160,602,-516,-503,3587,-1046,416,31.5396,45.7969,29.6170,52.6741
06,155,,no,,,,si,66,0.1,1778853797191,si,,ble,-8150,3073,111,228,1677,-2854,416,31.6117,45.7786,29.6597,52.6406
06,155,,no,,,,si,67,0.1,1778853797296,si,,ble,-10517,2227,1056,443,-688,-271,414,31.5690,45.6016,29.6036,52.6085
06,155,,no,,,,si,68,0.1,1778853797385,si,,ble,-10151,-2482,-1136,-5935,-3801,35,414,31.4836,45.4215,29.5476,52.5093
06,155,,no,,,,si,69,0.1,1778853797491,si,,ble,-6457,198,777,4062,-2801,-463,411,31.4836,45.1987,29.6303,52.4681
06,155,,no,,,,si,70,0.1,1778853797595,si,,ble,-8009,-192,-455,1663,-1292,-987,411,31.5396,45.1392,29.6731,52.3445
06,155,,no,,,,si,71,0.1,1778853797704,si,,ble,-6298,1026,9,2457,-3332,864,411,31.4675,44.8951,29.5903,52.1645
06,155,,no,,,,si,72,0.1,1778853797790,si,,ble,-6256,1262,865,4171,-3583,2883,407,31.5103,44.6403,29.6731,52.0333
06,155,,no,,,,si,73,0.1,1778853797977,si,,ble,-7536,2080,567,2421,851,1625,404,31.5103,44.5075,29.6170,51.9997
06,155,,no,,,,si,74,0.1,1778853797998,si,,ble,-13239,1215,-130,1888,2307,1797,402,31.5530,44.3702,29.6597,51.8502
06,155,,no,,,,si,75,0.1,1778853798089,si,,ble,-5855,1017,837,596,6130,-2364,402,31.4675,44.0711,29.6303,51.7678
06,155,,no,,,,si,76,0.1,1778853798195,si,,ble,-6627,-1445,-3630,-4502,4572,-6397,400,31.4675,43.9216,29.6170,51.6625
06,155,,no,,,,si,77,0.1,1778853798303,si,,ble,-9829,265,-545,3619,3426,-3230,398,31.5530,43.8605,29.6731,51.6167
06,155,,no,,,,si,78,0.1,1778853798389,si,,ble,-8991,3734,-654,501,-1593,1470,397,31.6117,43.5264,29.5743,51.4473
06,155,,no,,,,si,79,0.1,1778853798496,si,,ble,-10729,-13,-2778,-2190,-6022,504,397,31.5690,43.4226,29.7291,51.4183
06,155,,no,,,,si,80,0.1,1778853798604,si,,ble,-4507,-1910,-3704,-3379,-2506,-1627,394,31.4275,43.2486,29.6170,51.2596
06,155,,no,,,,si,81,0.1,1778853798689,si,,ble,-7649,-1102,-1245,1499,1356,-2124,392,31.4542,43.0137,29.5903,51.1894
06,155,,no,,,,si,82,0.1,1778853798797,si,,ble,-9022,2200,391,-678,-359,170,392,31.4836,42.9465,29.5743,51.0063
06,155,,no,,,,si,83,0.1,1778853798963,si,,ble,-7398,-910,-1768,-4254,1892,-2203,390,31.4836,42.7893,29.6731,50.9697
06,155,,no,,,,si,84,0.1,1778853799017,si,,ble,-9935,-562,-1942,-1908,3631,134,389,31.4675,42.7039,29.6437,50.8339
06,155,,no,,,,si,85,0.1,1778853799097,si,,ble,-9306,-92,969,185,-914,4422,388,31.4275,42.6566,29.5903,50.8156
06,155,,no,,,,si,86,0.1,1778853799191,si,,ble,-8026,312,-2476,-1387,-4281,3542,391,31.5236,42.7665,29.6170,50.7927
06,155,,no,,,,si,87,0.1,1778853799297,si,,ble,-5385,-288,-880,-578,-2963,1311,385,31.3981,42.6535,29.6036,50.6355
06,155,,no,,,,si,88,0.1,1778853799394,si,,ble,-8724,-20,-327,-1451,-6609,1826,384,31.3554,42.6902,29.6036,50.5959
06,155,,no,,,,si,89,0.1,1778853799499,si,,ble,-3467,-943,-732,-3114,2591,273,382,31.4542,42.6886,29.6170,50.4540
06,155,,no,,,,si,90,0.2,1778853799590,si,,ble,-8673,1452,122,2905,6038,-3102,384,31.4115,42.6398,29.6437,50.4311
06,155,,no,,,,si,91,0.2,1778853799698,si,,ble,-10548,2557,686,2279,1927,-271,380,31.4275,42.5559,29.5609,50.4082
06,155,,no,,,,si,92,0.2,1778853799805,si,,ble,-9900,1232,235,-2923,-2041,288,379,31.5396,42.5116,29.6864,50.3609
06,155,,no,,,,si,93,0.2,1778853799964,si,,ble,-8445,1793,-1433,-881,-4112,1939,378,31.3287,42.5299,29.6170,50.1549
06,155,,no,,,,si,94,0.2,1778853799996,si,,ble,-6633,-1021,-480,-836,-5047,-69,377,31.2993,42.4018,29.5476,50.1839
06,155,,no,,,,si,95,0.2,1778853800084,si,,ble,-4928,-732,390,1540,-2670,-823,375,31.4115,42.4826,29.6437,49.9397
06,155,,no,,,,si,96,0.2,1778853800193,si,,ble,-7624,2125,599,1954,2830,261,374,31.4115,42.2721,29.6036,49.9077
06,155,,no,,,,si,97,0.2,1778853800299,si,,ble,-6776,2834,3161,2950,415,1163,372,31.3287,42.2324,29.5903,49.7246
06,155,,no,,,,si,98,0.2,1778853800387,si,,ble,-7259,1725,2167,2749,-362,130,372,31.3981,42.3545,29.6437,49.6788
06,155,,no,,,,si,99,0.2,1778853800492,si,,ble,-5476,3734,-2630,2728,7112,-2316,370,31.3848,42.3239,29.5476,49.6529
06,155,,no,,,,si,100,0.2,1778853800604,si,,ble,-8765,-663,2278,-3866,4808,-2867,368,31.3420,42.2629,29.5743,49.6300
06,155,,no,,,,si,101,0.2,1778853800699,si,,ble,-11027,2115,2144,4858,-2519,-2226,366,31.3554,42.1805,29.6597,49.5888
06,155,,no,,,,si,102,0.2,1778853800791,si,,ble,-9082,-77,-1973,1061,-6157,-797,366,31.2726,42.1714,29.6170,49.4926
06,155,,no,,,,si,103,0.2,1778853800970,si,,ble,-5032,-259,-1735,826,-4641,-836,364,31.3420,41.9394,29.6303,49.4057
06,155,,no,,,,si,104,0.2,1778853800988,si,,ble,-6783,-1077,-384,658,-225,-1272,363,31.3287,41.7792,29.6437,49.4835
06,155,,no,,,,si,105,0.2,1778853801093,si,,ble,-9064,-732,287,4129,459,-147,361,31.3153,41.7929,29.5476,49.2622
06,155,,no,,,,si,106,0.2,1778853801194,si,,ble,-5663,261,645,4745,-807,978,359,31.4115,41.6770,29.5903,49.3355
06,155,,no,,,,si,107,0.2,1778853801289,si,,ble,-7485,785,-247,843,5161,-2113,359,31.3153,41.5946,29.6036,49.2576
06,155,,no,,,,si,108,0.2,1778853801389,si,,ble,-9306,2370,399,2292,3374,-429,355,31.3420,41.3565,29.6731,49.2027
06,155,,no,,,,si,109,0.2,1778853801497,si,,ble,-9265,905,1043,-1512,-62,66,355,31.3981,41.4343,29.5743,49.0837
06,155,,no,,,,si,110,0.2,1778853801591,si,,ble,-9189,74,307,753,-1738,246,353,31.2993,41.3107,29.6597,49.0059
06,155,,no,,,,si,111,0.2,1778853801689,si,,ble,-7614,-339,-1778,-1228,-2205,532,352,31.2993,41.2116,29.6303,49.0425
06,155,,no,,,,si,112,0.2,1778853801795,si,,ble,-6406,-651,-23,999,1421,1193,352,31.3554,41.1048,29.6170,48.8594
06,155,,no,,,,si,113,0.2,1778853801959,si,,ble,-10178,-806,695,1609,397,-28,348,31.3153,40.9720,29.6864,48.7221
06,155,,no,,,,si,114,0.2,1778853801993,si,,ble,-9479,-850,486,1750,-1860,-450,347,31.3153,40.8026,29.5743,48.7083
06,155,,no,,,,si,115,0.2,1778853802096,si,,ble,-7616,-1160,-647,2236,-4659,-224,348,31.3153,40.8301,29.6437,48.6275
06,155,,no,,,,si,116,0.2,1778853802191,si,,ble,-8798,-530,-365,1818,-351,-1182,346,31.2860,40.6714,29.5743,48.5389
06,155,,no,,,,si,117,0.2,1778853802292,si,,ble,-7929,1428,115,2292,1088,-1154,346,31.4275,40.6302,29.6036,48.5069
06,155,,no,,,,si,118,0.2,1778853802396,si,,ble,-9060,801,757,2672,-31,-131,345,31.2993,40.5600,29.5903,48.4382
06,155,,no,,,,si,119,0.2,1778853802486,si,,ble,-9008,625,-258,-292,-1672,-547,342,31.2726,40.4700,29.5903,48.3101
06,155,,no,,,,si,120,0.2,1778853802589,si,,ble,-8925,892,549,2773,-1470,286,341,31.3287,40.3784,29.6036,48.3482
06,155,,no,,,,si,121,0.2,1778853802694,si,,ble,-7510,350,292,1129,-945,80,340,31.3714,40.4410,29.5476,48.0171
06,155,,no,,,,si,122,0.2,1778853802784,si,,ble,-8209,1015,855,878,-661,-3,340,31.3714,40.2548,29.5609,48.1498
06,155,,no,,,,si,123,0.2,1778853802969,si,,ble,-5879,227,1669,316,554,-245,337,31.2593,40.1724,29.6597,48.0171
06,155,,no,,,,si,124,0.2,1778853802994,si,,ble,-9410,1819,1558,-487,927,-228,336,31.2726,40.1892,29.5743,47.8111
06,155,,no,,,,si,125,0.2,1778853803084,si,,ble,-8361,1382,757,-2598,-1118,353,335,31.2593,40.2029,29.5182,47.8035
06,155,,no,,,,si,126,0.2,1778853803190,si,,ble,-7531,528,1722,-2015,-740,995,334,31.3554,40.0702,29.6170,47.7531
06,155,,no,,,,si,127,0.2,1778853803294,si,,ble,-7877,490,389,-3829,-632,1033,333,31.2726,39.9893,29.5903,47.5425
06,155,,no,,,,si,128,0.2,1778853803390,si,,ble,-7360,1182,-111,-1961,456,2245,332,31.2165,39.9573,29.5903,47.5288
06,155,,no,,,,si,129,0.2,1778853803489,si,,ble,-7228,-222,-480,-3306,317,933,331,31.2726,40.0168,29.5743,47.4235
06,155,,no,,,,si,130,0.2,1778853803593,si,,ble,-6957,-290,-80,-2892,945,306,329,31.2432,40.0153,29.5609,47.3548
06,155,,no,,,,si,131,0.2,1778853803701,si,,ble,-6865,-1720,1329,-1797,2406,863,328,31.2860,40.1617,29.6036,47.3762
06,155,,no,,,,si,132,0.2,1778853803790,si,,ble,-8810,-426,688,273,2140,-116,328,31.2165,40.0702,29.6036,47.2450
06,155,,no,,,,si,133,0.2,1778853803969,si,,ble,-8994,170,299,-105,1114,-1178,326,31.2593,40.0443,29.5743,47.3182
06,155,,no,,,,si,134,0.2,1778853803987,si,,ble,-9014,-685,-94,565,151,-935,326,31.1471,40.1343,29.6170,47.1946
06,155,,no,,,,si,135,0.2,1778853804106,si,,ble,-8211,-1808,998,1110,-2738,-5,324,31.2432,40.1572,29.5903,47.2313
06,155,,no,,,,si,136,0.2,1778853804195,si,,ble,-8196,1401,874,1431,-2140,278,323,31.2032,40.2502,29.5182,47.0253
06,155,,no,,,,si,137,0.2,1778853804286,si,,ble,-8311,1118,849,605,-31,69,322,31.3153,40.2777,29.5743,47.0069
06,155,,no,,,,si,138,0.2,1778853804391,si,,ble,-9201,2076,735,-399,-1605,70,321,31.2593,40.3281,29.5743,46.9047
06,155,,no,,,,si,139,0.2,1778853804493,si,,ble,-6679,72,213,-1817,-2731,-63,320,31.2593,40.5829,29.6170,46.8589
06,155,,no,,,,si,140,0.2,1778853804586,si,,ble,-8096,1875,-779,-3095,1395,-564,320,31.2726,40.5417,29.5609,46.9413
06,155,,no,,,,si,141,0.2,1778853804690,si,,ble,-7107,1373,-804,-3548,1101,1466,319,31.2993,40.7431,29.6170,46.9474
06,155,,no,,,,si,142,0.2,1778853804800,si,,ble,-8182,272,-126,-2974,2663,1665,318,31.2299,40.7630,29.5903,46.8147
06,155,,no,,,,si,143,0.2,1778853804958,si,,ble,-8922,1649,309,-4413,1353,1810,319,31.3153,40.7294,29.4621,46.8101
06,155,,no,,,,si,144,0.2,1778853805021,si,,ble,-7983,-190,-1012,-4928,550,454,318,31.2032,40.7477,29.6036,46.7506
06,155,,no,,,,si,145,0.2,1778853805094,si,,ble,-8616,-600,-657,-5052,628,-270,318,31.2993,40.7996,29.6303,46.7414
06,155,,no,,,,si,146,0.2,1778853805185,si,,ble,-8549,-186,-617,-2936,1012,328,317,31.1471,40.7675,29.4915,46.6453
06,155,,no,,,,si,147,0.2,1778853805289,si,,ble,-8299,885,-959,-2076,719,728,316,31.2432,40.6394,29.5743,46.5797
06,155,,no,,,,si,148,0.2,1778853805392,si,,ble,-8329,646,-691,-2111,257,616,316,31.2032,40.9033,29.5609,46.7216
06,155,,no,,,,si,149,0.2,1778853805487,si,,ble,-8038,-936,-716,-1924,-1507,517,316,31.2165,40.8041,29.6731,46.5400
06,155,,no,,,,si,150,0.3,1778853805603,si,,ble,-7824,-820,-332,-2888,1864,-94,314,31.0910,40.7065,29.5743,46.4347
06,155,,no,,,,si,151,0.3,1778853805695,si,,ble,-6993,1414,-1368,2,55,-737,314,31.0910,40.8072,29.6036,46.5446
06,155,,no,,,,si,152,0.3,1778853805800,si,,ble,-8458,1237,-263,-1561,1536,-461,313,31.0616,40.7889,29.5476,46.5888
06,155,,no,,,,si,153,0.3,1778853805965,si,,ble,-9346,58,1274,-991,-74,-592,313,31.1604,40.9674,29.5048,46.4927
06,155,,no,,,,si,154,0.3,1778853805994,si,,ble,-9763,-449,452,-332,-1310,133,312,31.0750,40.9033,29.5743,46.4759
06,155,,no,,,,si,155,0.3,1778853806087,si,,ble,-9443,-920,605,575,-1722,814,312,31.2299,40.9354,29.5903,46.2684
06,155,,no,,,,si,156,0.3,1778853806189,si,,ble,-8548,72,432,5315,-2198,1912,310,31.3153,40.9720,29.6036,46.3233
06,155,,no,,,,si,157,0.3,1778853806295,si,,ble,-9123,-199,730,3410,-3092,-53,308,31.1177,41.0056,29.5342,46.2501
06,155,,no,,,,si,158,0.3,1778853806413,si,,ble,-9082,36,883,2960,-4799,-897,307,31.2032,41.0147,29.6036,46.3371
06,155,,no,,,,si,159,0.3,1778853806491,si,,ble,-7227,-976,1002,1458,-3010,-894,307,31.1471,41.0819,29.5476,46.2379
06,155,,no,,,,si,160,0.3,1778853806595,si,,ble,-7172,2403,418,3194,-2555,-1064,306,31.1604,41.0681,29.6170,46.2593
06,155,,no,,,,si,161,0.3,1778853806690,si,,ble,-6581,3888,1590,751,162,-820,305,31.1871,41.1002,29.5903,46.3096
06,155,,no,,,,si,162,0.3,1778853806791,si,,ble,-6791,2463,-149,-625,607,-1366,303,31.1311,41.0224,29.6437,46.2104
06,155,,no,,,,si,163,0.3,1778853806983,si,,ble,-6601,3195,199,-461,1103,-635,303,31.2299,41.2161,29.5743,46.0990
06,155,,no,,,,si,164,0.3,1778853806984,si,,ble,-6988,2784,1642,-1200,1240,1314,303,31.2726,41.0651,29.6303,46.2226
06,155,,no,,,,si,165,0.3,1778853807106,si,,ble,-7696,2859,1330,-2552,723,1940,301,31.2032,41.0590,29.6437,46.2638
06,155,,no,,,,si,166,0.3,1778853807194,si,,ble,-8069,2761,1409,-3701,22,1702,299,31.1738,41.1139,29.5743,46.1128
06,155,,no,,,,si,167,0.3,1778853807289,si,,ble,-7868,1925,856,-4290,-1083,1835,300,31.1177,41.0925,29.6170,46.1173
06,155,,no,,,,si,168,0.3,1778853807389,si,,ble,-7944,1607,713,-3833,2260,1609,298,31.1044,41.0040,29.5903,46.0624
06,155,,no,,,,si,169,0.3,1778853807494,si,,ble,-7316,3798,503,-3011,1875,2885,297,31.1044,40.9766,29.5182,46.1692
06,155,,no,,,,si,170,0.3,1778853807587,si,,ble,-7766,2293,-413,-8032,1735,1224,297,30.9762,40.8942,29.5048,46.1280
06,155,,no,,,,si,171,0.3,1778853807710,si,,ble,-8450,3245,-1193,-6110,1971,999,296,31.1177,40.9369,29.6036,46.0258
06,155,,no,,,,si,172,0.3,1778853807796,si,,ble,-9103,1890,-306,-11052,1185,1604,295,30.9762,40.7935,NaN,NaN
06,155,,no,,,,si,173,0.3,1778853807960,si,,ble,-8558,1123,238,-8225,1868,3110,294,31.0456,40.6165,29.5743,46.0594
06,155,,no,,,,si,174,0.3,1778853807997,si,,ble,-7484,1551,-260,-6668,1666,2555,293,31.0163,40.6714,29.5048,45.9480
06,155,,no,,,,si,175,0.3,1778853808092,si,,ble,-6963,570,-242,-7264,1067,1080,292,31.0323,40.6851,29.5476,45.8610
06,155,,no,,,,si,176,0.3,1778853808198,si,,ble,-8092,548,-55,-6418,1783,1855,293,30.9762,40.4685,NaN,NaN
06,155,,no,,,,si,177,0.3,1778853808312,si,,ble,-9166,314,42,-2237,343,3506,290,31.0323,40.4883,29.6036,45.6611
06,155,,no,,,,si,178,0.3,1778853808402,si,,ble,-7172,-2277,1652,-4864,1127,1794,290,31.0323,40.5020,NaN,NaN
06,155,,no,,,,si,179,0.3,1778853808485,si,,ble,-8428,1118,592,3528,585,2312,288,31.1604,40.4044,29.4915,45.5421
06,155,,no,,,,si,180,0.3,1778853808611,si,,ble,-8600,159,1203,-842,171,-1270,287,31.1471,40.2441,29.5182,45.5192
06,155,,no,,,,si,181,0.3,1778853808696,si,,ble,-8873,-455,1732,3967,-848,-2443,287,NaN,NaN,NaN,NaN
06,155,,no,,,,si,182,0.3,1778853808804,si,,ble,-8466,360,313,5730,-2592,-3173,287,31.2032,40.3082,29.5609,45.5131
06,155,,no,,,,si,183,0.3,1778853808972,si,,ble,-8015,-1376,150,6257,-3249,-2843,285,31.1871,40.0656,29.6170,45.4414
06,155,,no,,,,si,184,0.3,1778853808995,si,,ble,-8720,319,-838,9723,-3138,-2320,285,31.2165,40.1267,29.5609,45.4734
06,155,,no,,,,si,185,0.3,1778853809106,si,,ble,-8360,2214,-498,7206,-3367,-2519,285,31.3554,40.1541,29.5048,45.5177
06,155,,no,,,,si,186,0.3,1778853809188,si,,ble,-8262,2489,273,4689,-2654,-2674,285,31.3848,40.1160,29.6597,45.2796
06,155,,no,,,,si,187,0.3,1778853809295,si,,ble,-7964,1321,512,3505,-1862,-1112,284,31.3420,40.1541,29.5743,45.1759
06,155,,no,,,,si,188,0.3,1778853809400,si,,ble,-6587,-317,1906,2203,-15,-1104,285,31.4275,40.0763,29.6036,45.1926
06,155,,no,,,,si,189,0.3,1778853809492,si,,ble,-8224,-725,343,6626,-36,-1408,284,31.2993,40.0198,29.5476,45.1743
06,155,,no,,,,si,190,0.3,1778853809603,si,,ble,-8058,1814,1017,8718,-4,-2135,285,31.3554,40.0565,29.5476,45.2903
06,155,,no,,,,si,191,0.3,1778853809705,si,,ble,-8831,1662,317,6499,-1489,-2207,283,31.2860,39.9756,29.5342,45.0828
06,155,,no,,,,si,192,0.3,1778853809790,si,,ble,-8373,2210,1319,5443,-1847,-2566,283,31.2993,39.9069,29.5476,45.1850
06,155,,no,,,,si,193,0.3,1778853809955,si,,ble,-7651,-548,1115,4361,-1065,-1999,284,31.3554,39.9146,29.5342,45.1576
