session_number,animal_id,weight_kg,gestation,breed,feeding,age,productive_state,sample_index,elapsed_time_min,timestamp_ms,pastando,rumiando,source_mode,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,methane,ref_temperature_c,ref_humidity_rh,fig_temperature_c,fig_humidity_rh
04,155,400,no,,,6,si,16,0.0,1778254950373,,,ble,-6728,-1705,4616,-87,-156,-81,156,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,17,0.0,1778254950478,,,ble,-6683,-1708,4637,-174,-108,-32,156,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,18,0.0,1778254950594,,,ble,-6738,-1676,4689,21,-104,-93,155,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,19,0.0,1778254950671,,,ble,-6806,-1761,4642,-57,-135,-74,156,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,20,0.0,1778254950773,,,ble,-6820,-1624,4649,0,-167,-82,156,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,21,0.0,1778254950881,,,ble,-6877,-1729,4563,-24,-242,-102,156,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,22,0.0,1778254950989,,,ble,-6706,-1598,4643,-112,-210,-1,154,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,23,0.0,1778254951081,,,ble,-6881,-1722,4711,-18,-80,2,154,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,24,0.0,1778254951187,,,ble,-6697,-1700,4753,-51,-205,-59,154,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,25,0.0,1778254951284,,,ble,-6751,-1572,4612,-193,-146,-75,154,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,26,0.0,1778254951374,,,ble,-6678,-1675,4642,-156,-80,-4,155,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,27,0.0,1778254951481,,,ble,-6870,-1662,4694,-52,-123,-42,154,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,28,0.0,1778254951570,,,ble,-6813,-1732,4678,-44,-175,-72,154,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,29,0.0,1778254951674,,,ble,-6814,-1598,4616,13,-146,-99,154,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,30,0.1,1778254951783,,,ble,-6824,-1646,4697,-100,-160,-93,153,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,31,0.1,1778254951877,,,ble,-6624,-1421,4611,-44,-9,-61,153,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,32,0.1,1778254951993,,,ble,-6787,-1807,4704,-389,-145,79,153,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,33,0.1,1778254952088,,,ble,-6807,-1749,4669,-40,-233,76,152,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,34,0.1,1778254952172,,,ble,-6746,-1709,4592,-142,-177,-85,153,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,35,0.1,1778254952275,,,ble,-6735,-1691,4527,-82,-167,-33,153,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,36,0.1,1778254952383,,,ble,-6806,-1729,4652,-92,-104,-66,153,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,37,0.1,1778254952472,,,ble,-6861,-1666,4658,-11,-169,-64,152,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,38,0.1,1778254952586,,,ble,-6770,-1650,4640,-157,-232,-28,152,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,39,0.1,1778254952682,,,ble,-6736,-1631,4579,-203,-221,-26,152,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,40,0.1,1778254952774,,,ble,-6728,-1606,4589,-147,-142,-20,152,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,41,0.1,1778254952876,,,ble,-7020,-1677,4580,-48,-183,28,151,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,42,0.1,1778254952978,,,ble,-6740,-1603,4586,-98,-156,-74,151,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,43,0.1,1778254953083,,,ble,-6861,-1711,4530,-11,-129,-92,151,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,44,0.1,1778254953173,,,ble,-6749,-1660,4550,-91,-251,-94,150,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,45,0.1,1778254953292,,,ble,-6786,-1654,4655,-63,-38,-10,151,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,46,0.1,1778254953367,,,ble,-6867,-1633,4717,-72,-155,11,151,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,47,0.1,1778254953476,,,ble,-6665,-1615,4595,-29,-293,-86,151,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,48,0.1,1778254953577,,,ble,-6731,-2130,4436,115,-63,-161,151,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,49,0.1,1778254953667,,,ble,-6836,-2841,4548,1232,74,-887,150,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,50,0.1,1778254953772,,,ble,-7166,-1230,4826,1828,-93,-1564,149,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,51,0.1,1778254953879,,,ble,-6635,-1208,4799,826,-297,-964,149,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,52,0.1,1778254953967,,,ble,-6482,-1352,4828,377,-330,-422,150,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,53,0.1,1778254954072,,,ble,-6391,-1556,4879,-154,-275,-319,149,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,54,0.1,1778254954177,,,ble,-6505,-1772,4810,-332,-171,-119,150,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,55,0.1,1778254954267,,,ble,-6562,-1963,4946,-53,-141,-46,149,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,56,0.1,1778254954374,,,ble,-6531,-1909,4862,13,-290,-158,148,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,57,0.1,1778254954479,,,ble,-6677,-1931,4839,85,-163,-250,148,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,58,0.1,1778254954567,,,ble,-6546,-1875,4907,-116,-139,-173,148,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,59,0.1,1778254954673,,,ble,-6526,-1962,4892,5,-252,-72,148,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,60,0.1,1778254954780,,,ble,-6548,-2073,4937,149,-285,-177,148,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,61,0.1,1778254954868,,,ble,-6508,-1817,4903,73,-207,-299,147,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,62,0.1,1778254954971,,,ble,-6346,-1629,4969,-67,-103,-151,148,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,63,0.1,1778254955086,,,ble,-6540,-1897,5004,-305,-112,-35,147,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,64,0.1,1778254955170,,,ble,-6621,-1922,4997,-154,-214,11,147,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,65,0.1,1778254955274,,,ble,-6507,-1936,4943,-301,-195,-79,147,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,66,0.1,1778254955384,,,ble,-6516,-1931,4888,-121,-173,-55,148,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,67,0.1,1778254955474,,,ble,-6565,-2042,4964,-55,-137,-20,146,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,68,0.1,1778254955574,,,ble,-6450,-1949,4942,-41,-197,-54,146,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,69,0.1,1778254955680,,,ble,-6359,-2037,4930,-77,-193,-71,146,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,70,0.1,1778254955769,,,ble,-6402,-2036,4916,-160,-97,-74,146,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,71,0.1,1778254955880,,,ble,-6490,-1964,5057,-150,-101,-54,145,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,72,0.1,1778254955981,,,ble,-6533,-1970,4892,-44,-176,-43,146,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,73,0.1,1778254956071,,,ble,-6480,-2004,4912,-89,-175,-30,146,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,74,0.1,1778254956177,,,ble,-6524,-1751,4947,-237,-96,-11,145,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,75,0.1,1778254956279,,,ble,-6492,-588,4943,-702,117,445,145,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,76,0.1,1778254956367,,,ble,-6847,-1365,4796,-3166,-343,1917,145,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,77,0.1,1778254956475,,,ble,-6955,-1958,5015,-1557,-770,2089,146,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,78,0.1,1778254956578,,,ble,-6812,-1612,4587,-1844,-942,1659,145,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,79,0.1,1778254956668,,,ble,-6658,-1941,4240,-1622,-657,1166,144,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,80,0.1,1778254956774,,,ble,-6848,-1784,4429,-853,-37,695,144,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,81,0.1,1778254956878,,,ble,-6925,-1876,4596,-1271,-48,469,145,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,82,0.1,1778254956967,,,ble,-6856,-1269,4747,-846,-150,635,143,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,83,0.1,1778254957073,,,ble,-6855,-1637,4564,-1681,-343,853,144,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,84,0.1,1778254957179,,,ble,-6655,-2136,4260,-1550,-455,845,143,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,85,0.1,1778254957268,,,ble,-6812,-2404,4502,-142,-328,275,143,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,86,0.1,1778254957373,,,ble,-6704,-1569,5021,17,-494,64,143,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,87,0.1,1778254957483,,,ble,-6261,-2013,4396,360,-258,-309,143,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,88,0.1,1778254957571,,,ble,-6955,-1907,4241,-844,-53,-517,144,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,89,0.1,1778254957673,,,ble,-6956,-2263,4420,-142,-245,-757,143,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,90,0.2,1778254957780,,,ble,-6905,-1638,4221,540,-200,-158,142,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,91,0.2,1778254957878,,,ble,-6947,-1684,4770,-315,-16,-17,143,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,92,0.2,1778254957977,,,ble,-6613,-1876,4452,-780,-300,-273,143,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,93,0.2,1778254958079,,,ble,-6798,-1949,4469,165,-123,128,143,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,94,0.2,1778254958176,,,ble,-6720,-1853,4316,38,35,107,143,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,95,0.2,1778254958277,,,ble,-6720,-2109,4544,38,-28,-189,142,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,96,0.2,1778254958379,,,ble,-6981,-1923,4493,126,-120,-205,142,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,97,0.2,1778254958473,,,ble,-6715,-1890,4376,101,-153,-74,142,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,98,0.2,1778254958576,,,ble,-6882,-1939,4402,38,-88,-63,142,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,99,0.2,1778254958681,,,ble,-6977,-1806,4396,-49,-66,-147,141,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,100,0.2,1778254958773,,,ble,-6890,-1860,4443,-298,-103,-97,142,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,101,0.2,1778254958876,,,ble,-6899,-1983,4405,-28,-137,120,141,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,102,0.2,1778254958982,,,ble,-6895,-1861,4394,-39,-196,36,141,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,103,0.2,1778254959075,,,ble,-6810,-1803,4369,-84,-163,-118,142,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,104,0.2,1778254959178,,,ble,-6898,-1779,4317,-84,-172,-113,140,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,105,0.2,1778254959280,,,ble,-6951,-1843,4359,18,-239,-73,141,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,106,0.2,1778254959376,,,ble,-6864,-1772,4425,-89,-42,18,141,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,107,0.2,1778254959474,,,ble,-6867,-1860,4573,-131,-96,-92,141,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,108,0.2,1778254959583,,,ble,-6784,-1952,4384,-92,-221,-157,141,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,109,0.2,1778254959679,,,ble,-6805,-1841,4293,-111,-161,-64,140,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,110,0.2,1778254959775,,,ble,-6972,-1865,4328,13,-31,25,141,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,111,0.2,1778254959881,,,ble,-6982,-1915,4508,-42,-104,-72,140,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,112,0.2,1778254959974,,,ble,-6927,-1882,4452,-64,-206,-197,139,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,113,0.2,1778254960076,,,ble,-6648,-1771,4379,63,-108,-91,139,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,114,0.2,1778254960183,,,ble,-6924,-1872,4467,-142,-135,12,140,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,115,0.2,1778254960273,,,ble,-6862,-1889,4414,-68,-230,-76,139,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,116,0.2,1778254960377,,,ble,-6930,-1794,4342,-41,-213,-76,140,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,117,0.2,1778254960487,,,ble,-6856,-1829,4424,-57,-97,-41,139,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,118,0.2,1778254960572,,,ble,-6969,-1913,4501,-41,-94,-34,139,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,119,0.2,1778254960675,,,ble,-6825,-1819,4417,-159,-260,-72,139,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,120,0.2,1778254960780,,,ble,-6837,-1780,4411,-114,-151,7,139,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,121,0.2,1778254960873,,,ble,-6826,-1692,4426,-193,-85,38,139,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,122,0.2,1778254960976,,,ble,-6866,-1574,4463,-469,-160,134,139,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,123,0.2,1778254961084,,,ble,-6822,-2010,4415,-323,-256,366,139,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,124,0.2,1778254961171,,,ble,-6867,-1909,4412,-186,-211,136,139,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,125,0.2,1778254961274,,,ble,-7094,-1813,4339,-6,-330,-13,136,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,126,0.2,1778254961380,,,ble,-6779,-1563,4354,-71,-7,26,134,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,127,0.2,1778254961470,,,ble,-6906,-1915,4503,165,51,-6,133,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,128,0.2,1778254961574,,,ble,-6934,-1663,4559,-4,-228,-126,133,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,129,0.2,1778254961683,,,ble,-6862,-1637,4339,-157,-362,-137,131,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,130,0.2,1778254961768,,,ble,-6845,-1801,4258,-251,-231,-9,132,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,131,0.2,1778254961873,,,ble,-6929,-1728,4477,-73,-6,9,131,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,132,0.2,1778254961978,,,ble,-7047,-1816,4524,-143,-181,-70,131,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,133,0.2,1778254962070,,,ble,-6802,-1687,4421,49,-228,-129,131,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,134,0.2,1778254962173,,,ble,-6754,-1684,4395,-80,-152,-105,132,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,135,0.2,1778254962277,,,ble,-6623,-1713,4505,-123,-64,-105,130,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,136,0.2,1778254962384,,,ble,-6919,-1777,4502,-11,-137,-19,130,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,137,0.2,1778254962473,,,ble,-6994,-1859,4499,110,-333,-39,129,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,138,0.2,1778254962580,,,ble,-6758,-1423,4414,28,-97,-128,130,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,139,0.2,1778254962672,,,ble,-6666,-1907,4511,-206,-163,-146,129,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,140,0.2,1778254962776,,,ble,-7013,-1759,4503,11,-157,-3,129,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,141,0.2,1778254962881,,,ble,-6803,-1779,4503,-135,-297,-93,128,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,142,0.2,1778254962985,,,ble,-6859,-1719,4440,-115,-209,-107,129,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,143,0.2,1778254963075,,,ble,-6742,-1782,4514,-48,-209,-100,127,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,144,0.2,1778254963182,,,ble,-6872,-1768,4568,1,-82,-34,127,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,145,0.2,1778254963284,,,ble,-6681,-1752,4592,-74,-137,-76,127,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,146,0.2,1778254963376,,,ble,-6832,-1831,4495,19,-74,-129,127,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,147,0.2,1778254963482,,,ble,-6931,-1703,4443,49,-187,-188,126,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,148,0.2,1778254963578,,,ble,-7027,-1616,4457,44,-91,-81,126,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,149,0.2,1778254963676,,,ble,-6811,-1887,4599,38,-56,12,126,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,150,0.3,1778254963785,,,ble,-6930,-1703,4628,23,-267,-120,125,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,151,0.3,1778254963872,,,ble,-6657,-1791,4430,-202,-350,-140,125,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,152,0.3,1778254963977,,,ble,-6675,-1681,4432,-48,-181,-18,125,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,153,0.3,1778254964081,,,ble,-6874,-1812,4593,-103,-7,19,125,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,154,0.3,1778254964170,,,ble,-6964,-1754,4654,-106,-129,-84,124,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,155,0.3,1778254964279,,,ble,-6892,-1728,4578,-81,-273,-97,125,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,156,0.3,1778254964382,,,ble,-6707,-1743,4487,-54,-204,-84,125,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,157,0.3,1778254964473,,,ble,-6860,-1686,4473,-100,-88,-48,124,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,158,0.3,1778254964575,,,ble,-6930,-1769,4591,-45,-99,-42,124,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,159,0.3,1778254964679,,,ble,-6814,-1724,4538,-83,-293,-131,124,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,160,0.3,1778254964772,,,ble,-6735,-1700,4418,-33,-232,-69,125,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,161,0.3,1778254964875,,,ble,-6777,-1662,4549,5,-104,-60,123,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,162,0.3,1778254964982,,,ble,-6926,-1838,4660,-2,-115,-99,124,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,163,0.3,1778254965069,,,ble,-6723,-1530,4604,-225,-167,-167,124,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,164,0.3,1778254965192,,,ble,-6890,-1942,4439,145,-314,-37,123,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,165,0.3,1778254965281,,,ble,-6701,-1715,4587,-185,-164,-33,124,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,166,0.3,1778254965383,,,ble,-6663,-1726,4612,-113,-116,-64,123,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,167,0.3,1778254965475,,,ble,-6894,-1771,4526,-144,-188,-102,123,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,168,0.3,1778254965581,,,ble,-6788,-1696,4528,4,-243,-73,123,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,169,0.3,1778254965673,,,ble,-6871,-1725,4504,-87,-75,0,124,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,170,0.3,1778254965776,,,ble,-6657,-1822,4751,-48,-20,-28,123,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,171,0.3,1778254965881,,,ble,-6808,-1700,4672,-79,-267,-94,123,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,172,0.3,1778254965971,,,ble,-6744,-1633,4445,-17,-229,-68,123,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,173,0.3,1778254966079,,,ble,-6716,-1760,4561,-114,-60,-66,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,174,0.3,1778254966183,,,ble,-6867,-1770,4629,-111,-99,-110,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,175,0.3,1778254966270,,,ble,-6933,-1777,4572,-104,-133,-91,123,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,176,0.3,1778254966376,,,ble,-6824,-1746,4562,-65,-178,-87,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,177,0.3,1778254966481,,,ble,-6754,-1605,4539,-82,-119,-78,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,178,0.3,1778254966574,,,ble,-6868,-1728,4623,-163,-143,-100,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,179,0.3,1778254966680,,,ble,-6605,-1725,4635,-104,-153,-102,121,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,180,0.3,1778254966780,,,ble,-6910,-1732,4553,-93,-111,-27,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,181,0.3,1778254966873,,,ble,-6787,-1821,4544,14,-167,-67,121,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,182,0.3,1778254966977,,,ble,-6642,-1675,4618,-50,-181,-139,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,183,0.3,1778254967080,,,ble,-6580,-1768,4480,-62,-112,-92,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,184,0.3,1778254967173,,,ble,-6803,-1722,4608,8,-21,-16,121,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,185,0.3,1778254967276,,,ble,-6849,-1827,4658,-99,-218,-81,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,186,0.3,1778254967380,,,ble,-6798,-1665,4530,-124,-200,-96,121,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,187,0.3,1778254967484,,,ble,-6793,-1713,4501,-19,-129,-63,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,188,0.3,1778254967576,,,ble,-6745,-1845,4663,-96,-71,-55,121,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,189,0.3,1778254967679,,,ble,-6831,-1721,4528,-77,-212,-92,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,190,0.3,1778254967769,,,ble,-6974,-1569,4436,-40,-204,-72,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,191,0.3,1778254967877,,,ble,-6913,-1863,4624,-71,-134,-53,121,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,192,0.3,1778254967979,,,ble,-6536,-1793,4665,-45,-145,-53,122,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,193,0.3,1778254968070,,,ble,-6661,-1696,4531,-105,-204,-107,121,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,194,0.3,1778254968176,,,ble,-6746,-1820,4502,-67,-96,-76,121,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,195,0.3,1778254968284,,,ble,-6719,-1810,4625,62,10,-85,121,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,196,0.3,1778254968371,,,ble,-6938,-1775,4664,-74,-89,-124,121,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,197,0.3,1778254968475,,,ble,-6816,-1688,4618,-74,-175,-157,120,NaN,NaN,NaN,NaN
04,155,400,no,,,6,si,198,0.3,1778254968581,,,ble,-6922,-1669,4478,-55,-202,-103,121,NaN,NaN,NaN,NaN
